año,inegi,entidad,municipio,modalidad,tipo,subtipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
2011,17028,morelos,xochitepec,homicidios,dolosos,con arma de fuego,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0
2011,17028,morelos,xochitepec,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2011,17028,morelos,xochitepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0
2011,17028,morelos,xochitepec,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,17029,morelos,yautepec,delitos patrimoniales,extorsion,extorsion,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
2011,17029,morelos,yautepec,homicidios,dolosos,con arma de fuego,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0
2011,17029,morelos,yautepec,homicidios,dolosos,con arma blanca,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2011,17029,morelos,yautepec,homicidios,dolosos,otros,0.0,1.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0
2011,17029,morelos,yautepec,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,17030,morelos,yecapixtla,delitos patrimoniales,extorsion,extorsion,,,,,,,0.0,0.0,,0.0,1.0,0.0
2011,17030,morelos,yecapixtla,homicidios,dolosos,con arma de fuego,,,,,,,0.0,0.0,,0.0,0.0,0.0
2011,17030,morelos,yecapixtla,homicidios,dolosos,con arma blanca,,,,,,,0.0,0.0,,0.0,0.0,0.0
2011,17030,morelos,yecapixtla,homicidios,dolosos,otros,,,,,,,1.0,0.0,,1.0,0.0,0.0
2011,17030,morelos,yecapixtla,homicidios,dolosos,sin datos,,,,,,,0.0,0.0,,0.0,0.0,0.0
2011,17031,morelos,zacatepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,1.0,0.0,0.0
2011,17031,morelos,zacatepec,homicidios,dolosos,con arma de fuego,,,,,,,,,,0.0,0.0,0.0
2011,17031,morelos,zacatepec,homicidios,dolosos,con arma blanca,,,,,,,,,,0.0,0.0,0.0
2011,17031,morelos,zacatepec,homicidios,dolosos,otros,,,,,,,,,,1.0,0.0,0.0
2011,17031,morelos,zacatepec,homicidios,dolosos,sin datos,,,,,,,,,,0.0,0.0,0.0
2011,17032,morelos,zacualpan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,0.0,0.0,0.0
2011,17032,morelos,zacualpan,homicidios,dolosos,con arma de fuego,,,,,,,,,,0.0,0.0,0.0
2011,17032,morelos,zacualpan,homicidios,dolosos,con arma blanca,,,,,,,,,,0.0,0.0,0.0
2011,17032,morelos,zacualpan,homicidios,dolosos,otros,,,,,,,,,,0.0,0.0,0.0
2011,17032,morelos,zacualpan,homicidios,dolosos,sin datos,,,,,,,,,,0.0,0.0,0.0
2011,17033,morelos,temoac,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,0.0,0.0,0.0
2011,17033,morelos,temoac,homicidios,dolosos,con arma de fuego,,,,,,,,,,0.0,0.0,0.0
2011,17033,morelos,temoac,homicidios,dolosos,con arma blanca,,,,,,,,,,0.0,0.0,0.0
2011,17033,morelos,temoac,homicidios,dolosos,otros,,,,,,,,,,0.0,2.0,0.0
2011,17033,morelos,temoac,homicidios,dolosos,sin datos,,,,,,,,,,0.0,0.0,0.0
2011,18001,nayarit,acaponeta,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18001,nayarit,acaponeta,homicidios,dolosos,con arma de fuego,1.0,,3.0,4.0,5.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011,18001,nayarit,acaponeta,homicidios,dolosos,con arma blanca,,1.0,1.0,2.0,1.0,,,,,,,
2011,18001,nayarit,acaponeta,homicidios,dolosos,otros,,,,,,1.0,,1.0,,,,
2011,18001,nayarit,acaponeta,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18002,nayarit,ahuacatlan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18002,nayarit,ahuacatlan,homicidios,dolosos,con arma de fuego,,,,,1.0,,2.0,,,,,
2011,18002,nayarit,ahuacatlan,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18002,nayarit,ahuacatlan,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18002,nayarit,ahuacatlan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18003,nayarit,amatlan de cañas,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18003,nayarit,amatlan de cañas,homicidios,dolosos,con arma de fuego,,,,,,,,1.0,,,,
2011,18003,nayarit,amatlan de cañas,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18003,nayarit,amatlan de cañas,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18003,nayarit,amatlan de cañas,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18004,nayarit,compostela,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18004,nayarit,compostela,homicidios,dolosos,con arma de fuego,,,,1.0,,1.0,1.0,,1.0,4.0,2.0,
2011,18004,nayarit,compostela,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18004,nayarit,compostela,homicidios,dolosos,otros,,,,,,1.0,,,,,,
2011,18004,nayarit,compostela,homicidios,dolosos,sin datos,,,1.0,,,,,,1.0,,1.0,
2011,18005,nayarit,huajicori,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18005,nayarit,huajicori,homicidios,dolosos,con arma de fuego,,,,,3.0,,1.0,1.0,,,,
2011,18005,nayarit,huajicori,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18005,nayarit,huajicori,homicidios,dolosos,otros,,,,,1.0,,,,,,,
2011,18005,nayarit,huajicori,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18006,nayarit,ixtlan del rio,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18006,nayarit,ixtlan del rio,homicidios,dolosos,con arma de fuego,1.0,,,,,,1.0,,,1.0,,
2011,18006,nayarit,ixtlan del rio,homicidios,dolosos,con arma blanca,,,1.0,,,,,,,,1.0,
2011,18006,nayarit,ixtlan del rio,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18006,nayarit,ixtlan del rio,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18007,nayarit,jala,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18007,nayarit,jala,homicidios,dolosos,con arma de fuego,,,,,,,,,,,,
2011,18007,nayarit,jala,homicidios,dolosos,con arma blanca,,,,,,,,,,,,1.0
2011,18007,nayarit,jala,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18007,nayarit,jala,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18008,nayarit,xalisco,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18008,nayarit,xalisco,homicidios,dolosos,con arma de fuego,3.0,,5.0,4.0,1.0,,5.0,1.0,1.0,6.0,,3.0
2011,18008,nayarit,xalisco,homicidios,dolosos,con arma blanca,,,,,,,,1.0,,,,
2011,18008,nayarit,xalisco,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18008,nayarit,xalisco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18009,nayarit,del nayar,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18009,nayarit,del nayar,homicidios,dolosos,con arma de fuego,1.0,2.0,1.0,3.0,2.0,4.0,4.0,,,2.0,1.0,1.0
2011,18009,nayarit,del nayar,homicidios,dolosos,con arma blanca,1.0,,1.0,,,,2.0,,,1.0,,2.0
2011,18009,nayarit,del nayar,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18009,nayarit,del nayar,homicidios,dolosos,sin datos,,,,,,,,1.0,,,,
2011,18010,nayarit,rosamorada,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18010,nayarit,rosamorada,homicidios,dolosos,con arma de fuego,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0
2011,18010,nayarit,rosamorada,homicidios,dolosos,con arma blanca,,1.0,,,,,,,,,,1.0
2011,18010,nayarit,rosamorada,homicidios,dolosos,otros,,,,,,,,1.0,,,,
2011,18010,nayarit,rosamorada,homicidios,dolosos,sin datos,,,,,,,,,,,,1.0
2011,18011,nayarit,ruiz,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18011,nayarit,ruiz,homicidios,dolosos,con arma de fuego,2.0,2.0,1.0,,5.0,4.0,,2.0,1.0,,2.0,1.0
2011,18011,nayarit,ruiz,homicidios,dolosos,con arma blanca,1.0,1.0,,1.0,,,,,1.0,,,
2011,18011,nayarit,ruiz,homicidios,dolosos,otros,,,,1.0,1.0,,1.0,,,,,
2011,18011,nayarit,ruiz,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18012,nayarit,san blas,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18012,nayarit,san blas,homicidios,dolosos,con arma de fuego,,,,2.0,,,,,2.0,,2.0,
2011,18012,nayarit,san blas,homicidios,dolosos,con arma blanca,,,,,1.0,,,1.0,1.0,,1.0,
2011,18012,nayarit,san blas,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18012,nayarit,san blas,homicidios,dolosos,sin datos,,,1.0,1.0,1.0,,,,,,,
2011,18013,nayarit,san pedro lagunillas,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18013,nayarit,san pedro lagunillas,homicidios,dolosos,con arma de fuego,,,,,,,,,,,,
2011,18013,nayarit,san pedro lagunillas,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18013,nayarit,san pedro lagunillas,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18013,nayarit,san pedro lagunillas,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18014,nayarit,santa maria del oro,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18014,nayarit,santa maria del oro,homicidios,dolosos,con arma de fuego,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,2.0
2011,18014,nayarit,santa maria del oro,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18014,nayarit,santa maria del oro,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18014,nayarit,santa maria del oro,homicidios,dolosos,sin datos,,,,,,,,,,1.0,,
2011,18015,nayarit,santiago ixcuintla,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18015,nayarit,santiago ixcuintla,homicidios,dolosos,con arma de fuego,,2.0,,1.0,4.0,,1.0,,1.0,2.0,,1.0
2011,18015,nayarit,santiago ixcuintla,homicidios,dolosos,con arma blanca,,1.0,,,,,1.0,,,,,1.0
2011,18015,nayarit,santiago ixcuintla,homicidios,dolosos,otros,,1.0,,,,,,,2.0,,,
2011,18015,nayarit,santiago ixcuintla,homicidios,dolosos,sin datos,,,,,,,,1.0,1.0,,,
2011,18016,nayarit,tecuala,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18016,nayarit,tecuala,homicidios,dolosos,con arma de fuego,2.0,2.0,2.0,3.0,1.0,2.0,,2.0,,1.0,,
2011,18016,nayarit,tecuala,homicidios,dolosos,con arma blanca,1.0,,,,,,,,,,,
2011,18016,nayarit,tecuala,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18016,nayarit,tecuala,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18017,nayarit,tepic,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18017,nayarit,tepic,homicidios,dolosos,con arma de fuego,21.0,8.0,31.0,13.0,12.0,17.0,9.0,16.0,16.0,10.0,15.0,11.0
2011,18017,nayarit,tepic,homicidios,dolosos,con arma blanca,,3.0,,,2.0,2.0,,3.0,,1.0,,3.0
2011,18017,nayarit,tepic,homicidios,dolosos,otros,,5.0,,2.0,1.0,1.0,1.0,,,3.0,,
2011,18017,nayarit,tepic,homicidios,dolosos,sin datos,1.0,,,,,1.0,,,,,,
2011,18018,nayarit,tuxpan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18018,nayarit,tuxpan,homicidios,dolosos,con arma de fuego,,1.0,,1.0,2.0,6.0,,,,2.0,,
2011,18018,nayarit,tuxpan,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18018,nayarit,tuxpan,homicidios,dolosos,otros,,,,,,,,,,,,
2011,18018,nayarit,tuxpan,homicidios,dolosos,sin datos,1.0,,,,,,,,,,,
2011,18019,nayarit,la yesca,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,18019,nayarit,la yesca,homicidios,dolosos,con arma de fuego,,,,1.0,,,,,1.0,,,
2011,18019,nayarit,la yesca,homicidios,dolosos,con arma blanca,,,,,,,,,,,,
2011,18019,nayarit,la yesca,homicidios,dolosos,otros,,,,,,,1.0,,,,,
2011,18019,nayarit,la yesca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,18020,nayarit,bahia de banderas,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,1.0,,
2011,18020,nayarit,bahia de banderas,homicidios,dolosos,con arma de fuego,,,,1.0,,1.0,,,,1.0,,1.0
2011,18020,nayarit,bahia de banderas,homicidios,dolosos,con arma blanca,,,,,,,,,,1.0,,
2011,18020,nayarit,bahia de banderas,homicidios,dolosos,otros,,,,,1.0,,1.0,,,,,
2011,18020,nayarit,bahia de banderas,homicidios,dolosos,sin datos,,,,,,,,,2.0,,1.0,
2012,14023,jalisco,zapotlan el grande,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0
2012,14023,jalisco,zapotlan el grande,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,14023,jalisco,zapotlan el grande,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2012,14023,jalisco,zapotlan el grande,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,14023,jalisco,zapotlan el grande,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14039,jalisco,guadalajara,delitos patrimoniales,extorsion,extorsion,18.0,13.0,15.0,6.0,13.0,8.0,16.0,13.0,8.0,10.0,10.0,7.0
2012,14039,jalisco,guadalajara,homicidios,dolosos,con arma blanca,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0
2012,14039,jalisco,guadalajara,homicidios,dolosos,con arma de fuego,10.0,13.0,10.0,8.0,11.0,8.0,9.0,11.0,19.0,16.0,8.0,13.0
2012,14039,jalisco,guadalajara,homicidios,dolosos,otros,3.0,9.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0
2012,14039,jalisco,guadalajara,homicidios,dolosos,sin datos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14053,jalisco,lagos de moreno,delitos patrimoniales,extorsion,extorsion,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2012,14053,jalisco,lagos de moreno,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2012,14053,jalisco,lagos de moreno,homicidios,dolosos,con arma de fuego,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2012,14053,jalisco,lagos de moreno,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2012,14053,jalisco,lagos de moreno,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14063,jalisco,ocotlan,delitos patrimoniales,extorsion,extorsion,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2012,14063,jalisco,ocotlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,14063,jalisco,ocotlan,homicidios,dolosos,con arma de fuego,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
2012,14063,jalisco,ocotlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2012,14063,jalisco,ocotlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14067,jalisco,puerto vallarta,delitos patrimoniales,extorsion,extorsion,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
2012,14067,jalisco,puerto vallarta,homicidios,dolosos,con arma blanca,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2012,14067,jalisco,puerto vallarta,homicidios,dolosos,con arma de fuego,1.0,3.0,2.0,2.0,5.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0
2012,14067,jalisco,puerto vallarta,homicidios,dolosos,otros,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,14067,jalisco,puerto vallarta,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14070,jalisco,el salto,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14070,jalisco,el salto,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
2012,14070,jalisco,el salto,homicidios,dolosos,con arma de fuego,1.0,3.0,0.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2012,14070,jalisco,el salto,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2012,14070,jalisco,el salto,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14093,jalisco,tepatitlan de morelos,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2012,14093,jalisco,tepatitlan de morelos,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14093,jalisco,tepatitlan de morelos,homicidios,dolosos,con arma de fuego,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
2012,14093,jalisco,tepatitlan de morelos,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14093,jalisco,tepatitlan de morelos,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14097,jalisco,tlajomulco de zuñiga,delitos patrimoniales,extorsion,extorsion,6.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0
2012,14097,jalisco,tlajomulco de zuñiga,homicidios,dolosos,con arma blanca,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0
2012,14097,jalisco,tlajomulco de zuñiga,homicidios,dolosos,con arma de fuego,0.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0
2012,14097,jalisco,tlajomulco de zuñiga,homicidios,dolosos,otros,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0
2012,14097,jalisco,tlajomulco de zuñiga,homicidios,dolosos,sin datos,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2012,14098,jalisco,tlaquepaque,delitos patrimoniales,extorsion,extorsion,8.0,3.0,2.0,0.0,5.0,5.0,2.0,5.0,0.0,1.0,2.0,6.0
2012,14098,jalisco,tlaquepaque,homicidios,dolosos,con arma blanca,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
2012,14098,jalisco,tlaquepaque,homicidios,dolosos,con arma de fuego,6.0,5.0,12.0,1.0,5.0,7.0,3.0,3.0,6.0,4.0,9.0,2.0
2012,14098,jalisco,tlaquepaque,homicidios,dolosos,otros,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,4.0
2012,14098,jalisco,tlaquepaque,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2012,14101,jalisco,tonala,delitos patrimoniales,extorsion,extorsion,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0
2012,14101,jalisco,tonala,homicidios,dolosos,con arma blanca,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2012,14101,jalisco,tonala,homicidios,dolosos,con arma de fuego,3.0,3.0,2.0,1.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
2012,14101,jalisco,tonala,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0
2012,14101,jalisco,tonala,homicidios,dolosos,sin datos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,14120,jalisco,zapopan,delitos patrimoniales,extorsion,extorsion,5.0,6.0,3.0,3.0,5.0,5.0,13.0,12.0,8.0,7.0,3.0,6.0
2012,14120,jalisco,zapopan,homicidios,dolosos,con arma blanca,5.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0
2012,14120,jalisco,zapopan,homicidios,dolosos,con arma de fuego,6.0,9.0,7.0,18.0,12.0,6.0,14.0,9.0,15.0,17.0,16.0,4.0
2012,14120,jalisco,zapopan,homicidios,dolosos,otros,7.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0
2012,14120,jalisco,zapopan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15001,mexico,acambay,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15001,mexico,acambay,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15001,mexico,acambay,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2012,15001,mexico,acambay,homicidios,dolosos,otros,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2012,15001,mexico,acambay,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15002,mexico,acolman,delitos patrimoniales,extorsion,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2012,15002,mexico,acolman,homicidios,dolosos,con arma blanca,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012,15002,mexico,acolman,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2012,15002,mexico,acolman,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,15002,mexico,acolman,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15003,mexico,aculco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15003,mexico,aculco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15003,mexico,aculco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15003,mexico,aculco,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15003,mexico,aculco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15004,mexico,almoloya de alquisiras,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15004,mexico,almoloya de alquisiras,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15004,mexico,almoloya de alquisiras,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15004,mexico,almoloya de alquisiras,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15004,mexico,almoloya de alquisiras,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15005,mexico,almoloya de juarez,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2012,15005,mexico,almoloya de juarez,homicidios,dolosos,con arma blanca,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15005,mexico,almoloya de juarez,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0
2012,15005,mexico,almoloya de juarez,homicidios,dolosos,otros,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012,15005,mexico,almoloya de juarez,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15006,mexico,almoloya del rio,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15006,mexico,almoloya del rio,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15006,mexico,almoloya del rio,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15006,mexico,almoloya del rio,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15006,mexico,almoloya del rio,homicidios,dolosos,sin datos,,,,,,,,,,,,
2012,15007,mexico,amanalco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,15007,mexico,amanalco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
