entidad,inegi,año,municipio,tipo,month,count
mexico,15049,2013,joquicingo,homicidio,enero,1.0
mexico,15049,2014,joquicingo,extorsion,enero,0.0
mexico,15049,2014,joquicingo,homicidio,enero,0.0
mexico,15050,2011,juchitepec,extorsion,enero,0.0
mexico,15050,2011,juchitepec,homicidio,enero,0.0
mexico,15050,2012,juchitepec,extorsion,enero,0.0
mexico,15050,2012,juchitepec,homicidio,enero,0.0
mexico,15050,2013,juchitepec,extorsion,enero,1.0
mexico,15050,2013,juchitepec,homicidio,enero,0.0
mexico,15050,2014,juchitepec,extorsion,enero,0.0
mexico,15050,2014,juchitepec,homicidio,enero,0.0
mexico,15051,2011,lerma,extorsion,enero,0.0
mexico,15051,2011,lerma,homicidio,enero,1.0
mexico,15051,2012,lerma,extorsion,enero,0.0
mexico,15051,2012,lerma,homicidio,enero,3.0
mexico,15051,2013,lerma,extorsion,enero,1.0
mexico,15051,2013,lerma,homicidio,enero,3.0
mexico,15051,2014,lerma,extorsion,enero,2.0
mexico,15051,2014,lerma,homicidio,enero,0.0
mexico,15052,2011,malinalco,extorsion,enero,0.0
mexico,15052,2011,malinalco,homicidio,enero,1.0
mexico,15052,2012,malinalco,extorsion,enero,0.0
mexico,15052,2012,malinalco,homicidio,enero,0.0
mexico,15052,2013,malinalco,extorsion,enero,0.0
mexico,15052,2013,malinalco,homicidio,enero,1.0
mexico,15052,2014,malinalco,extorsion,enero,0.0
mexico,15052,2014,malinalco,homicidio,enero,0.0
mexico,15053,2011,melchor ocampo,extorsion,enero,0.0
mexico,15053,2011,melchor ocampo,homicidio,enero,1.0
mexico,15053,2012,melchor ocampo,extorsion,enero,0.0
mexico,15053,2012,melchor ocampo,homicidio,enero,0.0
mexico,15053,2013,melchor ocampo,extorsion,enero,0.0
mexico,15053,2013,melchor ocampo,homicidio,enero,0.0
mexico,15053,2014,melchor ocampo,extorsion,enero,0.0
mexico,15053,2014,melchor ocampo,homicidio,enero,3.0
mexico,15054,2011,metepec,extorsion,enero,0.0
mexico,15054,2011,metepec,homicidio,enero,0.0
mexico,15054,2012,metepec,extorsion,enero,1.0
mexico,15054,2012,metepec,homicidio,enero,2.0
mexico,15054,2013,metepec,extorsion,enero,1.0
mexico,15054,2013,metepec,homicidio,enero,0.0
mexico,15054,2014,metepec,extorsion,enero,2.0
mexico,15054,2014,metepec,homicidio,enero,3.0
mexico,15055,2011,mexicaltzingo,extorsion,enero,0.0
mexico,15055,2011,mexicaltzingo,homicidio,enero,0.0
mexico,15055,2012,mexicaltzingo,extorsion,enero,0.0
mexico,15055,2012,mexicaltzingo,homicidio,enero,0.0
mexico,15055,2013,mexicaltzingo,extorsion,enero,0.0
mexico,15055,2013,mexicaltzingo,homicidio,enero,0.0
mexico,15055,2014,mexicaltzingo,extorsion,enero,0.0
mexico,15055,2014,mexicaltzingo,homicidio,enero,0.0
mexico,15056,2011,morelos,extorsion,enero,0.0
mexico,15056,2011,morelos,homicidio,enero,0.0
mexico,15056,2012,morelos,extorsion,enero,0.0
mexico,15056,2012,morelos,homicidio,enero,0.0
mexico,15056,2013,morelos,extorsion,enero,0.0
mexico,15056,2013,morelos,homicidio,enero,0.0
mexico,15056,2014,morelos,extorsion,enero,0.0
mexico,15056,2014,morelos,homicidio,enero,1.0
mexico,15057,2011,naucalpan de juarez,extorsion,enero,0.0
mexico,15057,2011,naucalpan de juarez,homicidio,enero,7.0
mexico,15057,2012,naucalpan de juarez,extorsion,enero,6.0
mexico,15057,2012,naucalpan de juarez,homicidio,enero,15.0
mexico,15057,2013,naucalpan de juarez,extorsion,enero,12.0
mexico,15057,2013,naucalpan de juarez,homicidio,enero,12.0
mexico,15057,2014,naucalpan de juarez,extorsion,enero,14.0
mexico,15057,2014,naucalpan de juarez,homicidio,enero,17.0
mexico,15058,2011,nezahualcoyotl,extorsion,enero,0.0
mexico,15058,2011,nezahualcoyotl,homicidio,enero,12.0
mexico,15058,2012,nezahualcoyotl,extorsion,enero,5.0
mexico,15058,2012,nezahualcoyotl,homicidio,enero,23.0
mexico,15058,2013,nezahualcoyotl,extorsion,enero,8.0
mexico,15058,2013,nezahualcoyotl,homicidio,enero,14.0
mexico,15058,2014,nezahualcoyotl,extorsion,enero,9.0
mexico,15058,2014,nezahualcoyotl,homicidio,enero,17.0
mexico,15059,2011,nextlalpan,extorsion,enero,0.0
mexico,15059,2011,nextlalpan,homicidio,enero,0.0
mexico,15059,2012,nextlalpan,extorsion,enero,0.0
mexico,15059,2012,nextlalpan,homicidio,enero,1.0
mexico,15059,2013,nextlalpan,extorsion,enero,0.0
mexico,15059,2013,nextlalpan,homicidio,enero,1.0
mexico,15059,2014,nextlalpan,extorsion,enero,0.0
mexico,15059,2014,nextlalpan,homicidio,enero,1.0
mexico,15060,2011,nicolas romero,extorsion,enero,0.0
mexico,15060,2011,nicolas romero,homicidio,enero,0.0
mexico,15060,2012,nicolas romero,extorsion,enero,0.0
mexico,15060,2012,nicolas romero,homicidio,enero,5.0
mexico,15060,2013,nicolas romero,extorsion,enero,1.0
mexico,15060,2013,nicolas romero,homicidio,enero,2.0
mexico,15060,2014,nicolas romero,extorsion,enero,5.0
mexico,15060,2014,nicolas romero,homicidio,enero,1.0
mexico,15061,2011,nopaltepec,extorsion,enero,0.0
mexico,15061,2011,nopaltepec,homicidio,enero,0.0
mexico,15061,2012,nopaltepec,extorsion,enero,0.0
mexico,15061,2012,nopaltepec,homicidio,enero,0.0
mexico,15061,2013,nopaltepec,extorsion,enero,0.0
mexico,15061,2013,nopaltepec,homicidio,enero,1.0
mexico,15061,2014,nopaltepec,extorsion,enero,0.0
mexico,15061,2014,nopaltepec,homicidio,enero,0.0
mexico,15062,2011,ocoyoacac,extorsion,enero,0.0
mexico,15062,2011,ocoyoacac,homicidio,enero,0.0
mexico,15062,2012,ocoyoacac,extorsion,enero,0.0
mexico,15062,2012,ocoyoacac,homicidio,enero,0.0
mexico,15062,2013,ocoyoacac,extorsion,enero,0.0
mexico,15062,2013,ocoyoacac,homicidio,enero,0.0
mexico,15062,2014,ocoyoacac,extorsion,enero,0.0
mexico,15062,2014,ocoyoacac,homicidio,enero,2.0
mexico,15063,2011,ocuilan,extorsion,enero,0.0
mexico,15063,2011,ocuilan,homicidio,enero,0.0
mexico,15063,2012,ocuilan,extorsion,enero,0.0
mexico,15063,2012,ocuilan,homicidio,enero,0.0
mexico,15063,2013,ocuilan,extorsion,enero,0.0
mexico,15063,2013,ocuilan,homicidio,enero,1.0
mexico,15063,2014,ocuilan,extorsion,enero,0.0
mexico,15063,2014,ocuilan,homicidio,enero,0.0
mexico,15064,2011,el oro,extorsion,enero,0.0
mexico,15064,2011,el oro,homicidio,enero,0.0
mexico,15064,2012,el oro,extorsion,enero,0.0
mexico,15064,2012,el oro,homicidio,enero,1.0
mexico,15064,2013,el oro,extorsion,enero,0.0
mexico,15064,2013,el oro,homicidio,enero,1.0
mexico,15064,2014,el oro,extorsion,enero,0.0
mexico,15064,2014,el oro,homicidio,enero,0.0
mexico,15065,2011,otumba,extorsion,enero,0.0
mexico,15065,2011,otumba,homicidio,enero,0.0
mexico,15065,2012,otumba,extorsion,enero,0.0
mexico,15065,2012,otumba,homicidio,enero,0.0
mexico,15065,2013,otumba,extorsion,enero,0.0
mexico,15065,2013,otumba,homicidio,enero,0.0
mexico,15065,2014,otumba,extorsion,enero,0.0
mexico,15065,2014,otumba,homicidio,enero,1.0
mexico,15066,2011,otzoloapan,extorsion,enero,0.0
mexico,15066,2011,otzoloapan,homicidio,enero,0.0
mexico,15066,2012,otzoloapan,extorsion,enero,0.0
mexico,15066,2012,otzoloapan,homicidio,enero,0.0
mexico,15066,2013,otzoloapan,extorsion,enero,0.0
mexico,15066,2013,otzoloapan,homicidio,enero,0.0
mexico,15066,2014,otzoloapan,extorsion,enero,0.0
mexico,15066,2014,otzoloapan,homicidio,enero,0.0
mexico,15067,2011,otzolotepec,extorsion,enero,0.0
mexico,15067,2011,otzolotepec,homicidio,enero,1.0
mexico,15067,2012,otzolotepec,extorsion,enero,0.0
mexico,15067,2012,otzolotepec,homicidio,enero,2.0
mexico,15067,2013,otzolotepec,extorsion,enero,0.0
mexico,15067,2013,otzolotepec,homicidio,enero,2.0
mexico,15067,2014,otzolotepec,extorsion,enero,0.0
mexico,15067,2014,otzolotepec,homicidio,enero,0.0
mexico,15068,2011,ozumba,extorsion,enero,0.0
mexico,15068,2011,ozumba,homicidio,enero,0.0
mexico,15068,2012,ozumba,extorsion,enero,2.0
mexico,15068,2012,ozumba,homicidio,enero,0.0
mexico,15068,2013,ozumba,extorsion,enero,0.0
mexico,15068,2013,ozumba,homicidio,enero,0.0
mexico,15068,2014,ozumba,extorsion,enero,0.0
mexico,15068,2014,ozumba,homicidio,enero,0.0
mexico,15069,2011,papalotla,extorsion,enero,0.0
mexico,15069,2011,papalotla,homicidio,enero,0.0
mexico,15069,2012,papalotla,extorsion,enero,0.0
mexico,15069,2012,papalotla,homicidio,enero,0.0
mexico,15069,2013,papalotla,extorsion,enero,0.0
mexico,15069,2013,papalotla,homicidio,enero,0.0
mexico,15069,2014,papalotla,extorsion,enero,0.0
mexico,15069,2014,papalotla,homicidio,enero,0.0
mexico,15070,2011,la paz,extorsion,enero,0.0
mexico,15070,2011,la paz,homicidio,enero,2.0
mexico,15070,2012,la paz,extorsion,enero,0.0
mexico,15070,2012,la paz,homicidio,enero,3.0
mexico,15070,2013,la paz,extorsion,enero,1.0
mexico,15070,2013,la paz,homicidio,enero,2.0
mexico,15070,2014,la paz,extorsion,enero,3.0
mexico,15070,2014,la paz,homicidio,enero,3.0
mexico,15071,2011,polotitlan,extorsion,enero,0.0
mexico,15071,2011,polotitlan,homicidio,enero,0.0
mexico,15071,2012,polotitlan,extorsion,enero,0.0
mexico,15071,2012,polotitlan,homicidio,enero,0.0
mexico,15071,2013,polotitlan,extorsion,enero,0.0
mexico,15071,2013,polotitlan,homicidio,enero,0.0
mexico,15071,2014,polotitlan,extorsion,enero,0.0
mexico,15071,2014,polotitlan,homicidio,enero,0.0
mexico,15072,2011,rayon,extorsion,enero,0.0
mexico,15072,2011,rayon,homicidio,enero,0.0
mexico,15072,2012,rayon,extorsion,enero,0.0
mexico,15072,2012,rayon,homicidio,enero,0.0
mexico,15072,2013,rayon,extorsion,enero,0.0
mexico,15072,2013,rayon,homicidio,enero,0.0
mexico,15072,2014,rayon,extorsion,enero,0.0
mexico,15072,2014,rayon,homicidio,enero,0.0
mexico,15073,2011,san antonio la isla,extorsion,enero,0.0
mexico,15073,2011,san antonio la isla,homicidio,enero,0.0
mexico,15073,2012,san antonio la isla,extorsion,enero,0.0
mexico,15073,2012,san antonio la isla,homicidio,enero,1.0
mexico,15073,2013,san antonio la isla,extorsion,enero,0.0
mexico,15073,2013,san antonio la isla,homicidio,enero,1.0
mexico,15073,2014,san antonio la isla,extorsion,enero,1.0
mexico,15073,2014,san antonio la isla,homicidio,enero,0.0
mexico,15074,2011,san felipe del progreso,extorsion,enero,0.0
mexico,15074,2011,san felipe del progreso,homicidio,enero,0.0
mexico,15074,2012,san felipe del progreso,extorsion,enero,0.0
mexico,15074,2012,san felipe del progreso,homicidio,enero,0.0
mexico,15074,2013,san felipe del progreso,extorsion,enero,0.0
mexico,15074,2013,san felipe del progreso,homicidio,enero,0.0
mexico,15074,2014,san felipe del progreso,extorsion,enero,1.0
mexico,15074,2014,san felipe del progreso,homicidio,enero,1.0
mexico,15075,2011,san martin de las piramides,extorsion,enero,0.0
mexico,15075,2011,san martin de las piramides,homicidio,enero,1.0
mexico,15075,2012,san martin de las piramides,extorsion,enero,0.0
mexico,15075,2012,san martin de las piramides,homicidio,enero,1.0
mexico,15075,2013,san martin de las piramides,extorsion,enero,0.0
mexico,15075,2013,san martin de las piramides,homicidio,enero,0.0
mexico,15075,2014,san martin de las piramides,extorsion,enero,0.0
mexico,15075,2014,san martin de las piramides,homicidio,enero,0.0
mexico,15076,2011,san mateo atenco,extorsion,enero,0.0
mexico,15076,2011,san mateo atenco,homicidio,enero,0.0
mexico,15076,2012,san mateo atenco,extorsion,enero,0.0
mexico,15076,2012,san mateo atenco,homicidio,enero,1.0
mexico,15076,2013,san mateo atenco,extorsion,enero,0.0
mexico,15076,2013,san mateo atenco,homicidio,enero,0.0
mexico,15076,2014,san mateo atenco,extorsion,enero,0.0
mexico,15076,2014,san mateo atenco,homicidio,enero,0.0
mexico,15077,2011,san simon de guerrero,extorsion,enero,0.0
mexico,15077,2011,san simon de guerrero,homicidio,enero,0.0
mexico,15077,2012,san simon de guerrero,extorsion,enero,0.0
mexico,15077,2012,san simon de guerrero,homicidio,enero,0.0
mexico,15077,2013,san simon de guerrero,extorsion,enero,0.0
mexico,15077,2013,san simon de guerrero,homicidio,enero,0.0
mexico,15077,2014,san simon de guerrero,extorsion,enero,0.0
mexico,15077,2014,san simon de guerrero,homicidio,enero,0.0
mexico,15078,2011,santo tomas,extorsion,enero,0.0
mexico,15078,2011,santo tomas,homicidio,enero,0.0
mexico,15078,2012,santo tomas,extorsion,enero,0.0
mexico,15078,2012,santo tomas,homicidio,enero,0.0
mexico,15078,2013,santo tomas,extorsion,enero,0.0
mexico,15078,2013,santo tomas,homicidio,enero,0.0
mexico,15078,2014,santo tomas,extorsion,enero,0.0
mexico,15078,2014,santo tomas,homicidio,enero,0.0
mexico,15079,2011,soyaniquilpan de juarez,extorsion,enero,0.0
mexico,15079,2011,soyaniquilpan de juarez,homicidio,enero,0.0
mexico,15079,2012,soyaniquilpan de juarez,extorsion,enero,0.0
mexico,15079,2012,soyaniquilpan de juarez,homicidio,enero,1.0
mexico,15079,2013,soyaniquilpan de juarez,extorsion,enero,0.0
mexico,15079,2013,soyaniquilpan de juarez,homicidio,enero,0.0
mexico,15079,2014,soyaniquilpan de juarez,extorsion,enero,0.0
mexico,15079,2014,soyaniquilpan de juarez,homicidio,enero,0.0
mexico,15080,2011,sultepec,extorsion,enero,0.0
mexico,15080,2011,sultepec,homicidio,enero,0.0
mexico,15080,2012,sultepec,extorsion,enero,0.0
mexico,15080,2012,sultepec,homicidio,enero,0.0
mexico,15080,2013,sultepec,extorsion,enero,0.0
mexico,15080,2013,sultepec,homicidio,enero,0.0
mexico,15080,2014,sultepec,extorsion,enero,0.0
mexico,15080,2014,sultepec,homicidio,enero,0.0
mexico,15081,2011,tecamac,extorsion,enero,0.0
mexico,15081,2011,tecamac,homicidio,enero,6.0
mexico,15081,2012,tecamac,extorsion,enero,3.0
mexico,15081,2012,tecamac,homicidio,enero,2.0
mexico,15081,2013,tecamac,extorsion,enero,2.0
mexico,15081,2013,tecamac,homicidio,enero,5.0
mexico,15081,2014,tecamac,extorsion,enero,1.0
mexico,15081,2014,tecamac,homicidio,enero,2.0
mexico,15082,2011,tejupilco,extorsion,enero,0.0
mexico,15082,2011,tejupilco,homicidio,enero,1.0
mexico,15082,2012,tejupilco,extorsion,enero,0.0
mexico,15082,2012,tejupilco,homicidio,enero,3.0
mexico,15082,2013,tejupilco,extorsion,enero,0.0
mexico,15082,2013,tejupilco,homicidio,enero,2.0
mexico,15082,2014,tejupilco,extorsion,enero,0.0
mexico,15082,2014,tejupilco,homicidio,enero,0.0
mexico,15083,2011,temamatla,extorsion,enero,0.0
mexico,15083,2011,temamatla,homicidio,enero,0.0
mexico,15083,2012,temamatla,extorsion,enero,1.0
mexico,15083,2012,temamatla,homicidio,enero,0.0
mexico,15083,2013,temamatla,extorsion,enero,0.0
mexico,15083,2013,temamatla,homicidio,enero,0.0
mexico,15083,2014,temamatla,extorsion,enero,0.0
mexico,15083,2014,temamatla,homicidio,enero,0.0
mexico,15084,2011,temascalapa,extorsion,enero,0.0
mexico,15084,2011,temascalapa,homicidio,enero,0.0
mexico,15084,2012,temascalapa,extorsion,enero,1.0
mexico,15084,2012,temascalapa,homicidio,enero,1.0
mexico,15084,2013,temascalapa,extorsion,enero,0.0
mexico,15084,2013,temascalapa,homicidio,enero,0.0
mexico,15084,2014,temascalapa,extorsion,enero,0.0
mexico,15084,2014,temascalapa,homicidio,enero,0.0
mexico,15085,2011,temascalcingo,extorsion,enero,0.0
mexico,15085,2011,temascalcingo,homicidio,enero,0.0
mexico,15085,2012,temascalcingo,extorsion,enero,0.0
mexico,15085,2012,temascalcingo,homicidio,enero,1.0
mexico,15085,2013,temascalcingo,extorsion,enero,0.0
mexico,15085,2013,temascalcingo,homicidio,enero,0.0
mexico,15085,2014,temascalcingo,extorsion,enero,0.0
mexico,15085,2014,temascalcingo,homicidio,enero,1.0
mexico,15086,2011,temascaltepec,extorsion,enero,0.0
mexico,15086,2011,temascaltepec,homicidio,enero,0.0
mexico,15086,2012,temascaltepec,extorsion,enero,0.0
mexico,15086,2012,temascaltepec,homicidio,enero,1.0
mexico,15086,2013,temascaltepec,extorsion,enero,0.0
mexico,15086,2013,temascaltepec,homicidio,enero,2.0
mexico,15086,2014,temascaltepec,extorsion,enero,0.0
mexico,15086,2014,temascaltepec,homicidio,enero,0.0
mexico,15087,2011,temoaya,extorsion,enero,0.0
mexico,15087,2011,temoaya,homicidio,enero,0.0
mexico,15087,2012,temoaya,extorsion,enero,0.0
mexico,15087,2012,temoaya,homicidio,enero,2.0
mexico,15087,2013,temoaya,extorsion,enero,1.0
mexico,15087,2013,temoaya,homicidio,enero,0.0
mexico,15087,2014,temoaya,extorsion,enero,0.0
mexico,15087,2014,temoaya,homicidio,enero,0.0
mexico,15088,2011,tenancingo,extorsion,enero,0.0
mexico,15088,2011,tenancingo,homicidio,enero,0.0
mexico,15088,2012,tenancingo,extorsion,enero,0.0
mexico,15088,2012,tenancingo,homicidio,enero,0.0
mexico,15088,2013,tenancingo,extorsion,enero,0.0
mexico,15088,2013,tenancingo,homicidio,enero,1.0
mexico,15088,2014,tenancingo,extorsion,enero,1.0
mexico,15088,2014,tenancingo,homicidio,enero,0.0
mexico,15089,2011,tenango del aire,extorsion,enero,0.0
mexico,15089,2011,tenango del aire,homicidio,enero,1.0
mexico,15089,2012,tenango del aire,extorsion,enero,0.0
mexico,15089,2012,tenango del aire,homicidio,enero,0.0
mexico,15089,2013,tenango del aire,extorsion,enero,0.0
mexico,15089,2013,tenango del aire,homicidio,enero,0.0
mexico,15089,2014,tenango del aire,extorsion,enero,0.0
mexico,15089,2014,tenango del aire,homicidio,enero,0.0
mexico,15090,2011,tenango del valle,extorsion,enero,0.0
mexico,15090,2011,tenango del valle,homicidio,enero,0.0
mexico,15090,2012,tenango del valle,extorsion,enero,0.0
mexico,15090,2012,tenango del valle,homicidio,enero,0.0
mexico,15090,2013,tenango del valle,extorsion,enero,1.0
mexico,15090,2013,tenango del valle,homicidio,enero,0.0
mexico,15090,2014,tenango del valle,extorsion,enero,0.0
mexico,15090,2014,tenango del valle,homicidio,enero,0.0
mexico,15091,2011,teoloyucan,extorsion,enero,0.0
mexico,15091,2011,teoloyucan,homicidio,enero,0.0
mexico,15091,2012,teoloyucan,extorsion,enero,0.0
mexico,15091,2012,teoloyucan,homicidio,enero,0.0
mexico,15091,2013,teoloyucan,extorsion,enero,0.0
mexico,15091,2013,teoloyucan,homicidio,enero,0.0
mexico,15091,2014,teoloyucan,extorsion,enero,0.0
mexico,15091,2014,teoloyucan,homicidio,enero,1.0
mexico,15092,2011,teotihuacan,extorsion,enero,0.0
mexico,15092,2011,teotihuacan,homicidio,enero,0.0
mexico,15092,2012,teotihuacan,extorsion,enero,0.0
mexico,15092,2012,teotihuacan,homicidio,enero,0.0
mexico,15092,2013,teotihuacan,extorsion,enero,0.0
mexico,15092,2013,teotihuacan,homicidio,enero,0.0
mexico,15092,2014,teotihuacan,extorsion,enero,0.0
mexico,15092,2014,teotihuacan,homicidio,enero,1.0
mexico,15093,2011,tepetlaoxtoc,extorsion,enero,0.0
mexico,15093,2011,tepetlaoxtoc,homicidio,enero,0.0
mexico,15093,2012,tepetlaoxtoc,extorsion,enero,0.0
mexico,15093,2012,tepetlaoxtoc,homicidio,enero,0.0
mexico,15093,2013,tepetlaoxtoc,extorsion,enero,0.0
mexico,15093,2013,tepetlaoxtoc,homicidio,enero,1.0
mexico,15093,2014,tepetlaoxtoc,extorsion,enero,0.0
mexico,15093,2014,tepetlaoxtoc,homicidio,enero,0.0
mexico,15094,2011,tepetlixpa,extorsion,enero,0.0
mexico,15094,2011,tepetlixpa,homicidio,enero,0.0
mexico,15094,2012,tepetlixpa,extorsion,enero,1.0
mexico,15094,2012,tepetlixpa,homicidio,enero,0.0
mexico,15094,2013,tepetlixpa,extorsion,enero,0.0
mexico,15094,2013,tepetlixpa,homicidio,enero,0.0
mexico,15094,2014,tepetlixpa,extorsion,enero,0.0
mexico,15094,2014,tepetlixpa,homicidio,enero,0.0
mexico,15095,2011,tepotzotlan,extorsion,enero,0.0
mexico,15095,2011,tepotzotlan,homicidio,enero,2.0
mexico,15095,2012,tepotzotlan,extorsion,enero,1.0
mexico,15095,2012,tepotzotlan,homicidio,enero,1.0
mexico,15095,2013,tepotzotlan,extorsion,enero,1.0
mexico,15095,2013,tepotzotlan,homicidio,enero,0.0
mexico,15095,2014,tepotzotlan,extorsion,enero,0.0
mexico,15095,2014,tepotzotlan,homicidio,enero,2.0
mexico,15096,2011,tequixquiac,extorsion,enero,0.0
mexico,15096,2011,tequixquiac,homicidio,enero,0.0
mexico,15096,2012,tequixquiac,extorsion,enero,0.0
mexico,15096,2012,tequixquiac,homicidio,enero,0.0
mexico,15096,2013,tequixquiac,extorsion,enero,0.0
mexico,15096,2013,tequixquiac,homicidio,enero,0.0
mexico,15096,2014,tequixquiac,extorsion,enero,1.0
mexico,15096,2014,tequixquiac,homicidio,enero,0.0
mexico,15097,2011,texcaltitlan,extorsion,enero,0.0
mexico,15097,2011,texcaltitlan,homicidio,enero,0.0
mexico,15097,2012,texcaltitlan,extorsion,enero,0.0
mexico,15097,2012,texcaltitlan,homicidio,enero,0.0
mexico,15097,2013,texcaltitlan,extorsion,enero,0.0
mexico,15097,2013,texcaltitlan,homicidio,enero,0.0
mexico,15097,2014,texcaltitlan,extorsion,enero,0.0
mexico,15097,2014,texcaltitlan,homicidio,enero,0.0
mexico,15098,2011,texcalyacac,extorsion,enero,0.0
mexico,15098,2011,texcalyacac,homicidio,enero,0.0
mexico,15098,2012,texcalyacac,extorsion,enero,0.0
mexico,15098,2012,texcalyacac,homicidio,enero,0.0
mexico,15098,2013,texcalyacac,extorsion,enero,0.0
mexico,15098,2013,texcalyacac,homicidio,enero,0.0
mexico,15098,2014,texcalyacac,extorsion,enero,0.0
mexico,15098,2014,texcalyacac,homicidio,enero,0.0
mexico,15099,2011,texcoco,extorsion,enero,0.0
