entidad,inegi,año,municipio,tipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
morelos,17003,2015,axochiapan,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2015,axochiapan,homicidio,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
morelos,17003,2016,axochiapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2016,axochiapan,homicidio,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
morelos,17003,2017,axochiapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2017,axochiapan,homicidio,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0
morelos,17003,2018,axochiapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2018,axochiapan,homicidio,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
morelos,17003,2019,axochiapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2019,axochiapan,homicidio,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,8.0,1.0
morelos,17004,2015,ayala,extorsion,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
morelos,17004,2015,ayala,homicidio,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
morelos,17004,2016,ayala,extorsion,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17004,2016,ayala,homicidio,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0
morelos,17004,2017,ayala,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17004,2017,ayala,homicidio,2.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0
morelos,17004,2018,ayala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17004,2018,ayala,homicidio,0.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,6.0,2.0,3.0,3.0
morelos,17004,2019,ayala,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
morelos,17004,2019,ayala,homicidio,3.0,1.0,6.0,4.0,2.0,6.0,2.0,2.0,1.0,3.0,2.0,0.0
morelos,17005,2015,coatlan del rio,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17005,2015,coatlan del rio,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17005,2016,coatlan del rio,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17005,2016,coatlan del rio,homicidio,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
morelos,17005,2017,coatlan del rio,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17005,2017,coatlan del rio,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
morelos,17005,2018,coatlan del rio,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17005,2018,coatlan del rio,homicidio,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
morelos,17005,2019,coatlan del rio,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17005,2019,coatlan del rio,homicidio,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0
morelos,17006,2015,cuautla,extorsion,7.0,10.0,3.0,2.0,6.0,8.0,9.0,4.0,2.0,1.0,0.0,0.0
morelos,17006,2015,cuautla,homicidio,4.0,5.0,4.0,3.0,5.0,4.0,1.0,4.0,7.0,7.0,4.0,4.0
morelos,17006,2016,cuautla,extorsion,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0
morelos,17006,2016,cuautla,homicidio,5.0,6.0,3.0,2.0,2.0,7.0,4.0,7.0,3.0,3.0,4.0,2.0
morelos,17006,2017,cuautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0
morelos,17006,2017,cuautla,homicidio,5.0,1.0,4.0,7.0,4.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0
morelos,17006,2018,cuautla,extorsion,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
morelos,17006,2018,cuautla,homicidio,3.0,8.0,5.0,1.0,4.0,1.0,9.0,2.0,5.0,8.0,4.0,6.0
morelos,17006,2019,cuautla,extorsion,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0
morelos,17006,2019,cuautla,homicidio,4.0,2.0,7.0,8.0,8.0,4.0,3.0,5.0,5.0,3.0,5.0,7.0
morelos,17007,2015,cuernavaca,extorsion,3.0,3.0,0.0,3.0,1.0,10.0,13.0,1.0,2.0,0.0,0.0,1.0
morelos,17007,2015,cuernavaca,homicidio,3.0,3.0,11.0,5.0,6.0,9.0,6.0,7.0,7.0,2.0,3.0,8.0
morelos,17007,2016,cuernavaca,extorsion,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
morelos,17007,2016,cuernavaca,homicidio,10.0,7.0,5.0,5.0,8.0,8.0,9.0,15.0,8.0,9.0,5.0,11.0
morelos,17007,2017,cuernavaca,extorsion,1.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
morelos,17007,2017,cuernavaca,homicidio,6.0,5.0,9.0,9.0,4.0,9.0,3.0,5.0,4.0,3.0,11.0,6.0
morelos,17007,2018,cuernavaca,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
morelos,17007,2018,cuernavaca,homicidio,9.0,5.0,6.0,7.0,5.0,10.0,10.0,9.0,11.0,6.0,9.0,16.0
morelos,17007,2019,cuernavaca,extorsion,3.0,2.0,1.0,2.0,3.0,3.0,10.0,3.0,1.0,2.0,0.0,1.0
morelos,17007,2019,cuernavaca,homicidio,9.0,14.0,13.0,11.0,16.0,10.0,19.0,18.0,12.0,16.0,16.0,14.0
morelos,17008,2015,emiliano zapata,extorsion,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morelos,17008,2015,emiliano zapata,homicidio,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0
morelos,17008,2016,emiliano zapata,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17008,2016,emiliano zapata,homicidio,0.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,5.0,3.0,3.0,1.0
morelos,17008,2017,emiliano zapata,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17008,2017,emiliano zapata,homicidio,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0
morelos,17008,2018,emiliano zapata,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17008,2018,emiliano zapata,homicidio,1.0,6.0,3.0,3.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,5.0
morelos,17008,2019,emiliano zapata,extorsion,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,5.0,2.0,0.0,0.0
morelos,17008,2019,emiliano zapata,homicidio,10.0,6.0,6.0,7.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0
morelos,17009,2015,huitzilac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2015,huitzilac,homicidio,1.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
morelos,17009,2016,huitzilac,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2016,huitzilac,homicidio,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0
morelos,17009,2017,huitzilac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2017,huitzilac,homicidio,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0
morelos,17009,2018,huitzilac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2018,huitzilac,homicidio,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0
morelos,17009,2019,huitzilac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17009,2019,huitzilac,homicidio,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
morelos,17010,2015,jantetelco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
morelos,17010,2015,jantetelco,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17010,2016,jantetelco,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17010,2016,jantetelco,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
morelos,17010,2017,jantetelco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17010,2017,jantetelco,homicidio,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
morelos,17010,2018,jantetelco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17010,2018,jantetelco,homicidio,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0
morelos,17010,2019,jantetelco,extorsion,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17010,2019,jantetelco,homicidio,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0
morelos,17011,2015,jiutepec,extorsion,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
morelos,17011,2015,jiutepec,homicidio,0.0,4.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,6.0
morelos,17011,2016,jiutepec,extorsion,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17011,2016,jiutepec,homicidio,1.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,6.0
morelos,17011,2017,jiutepec,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17011,2017,jiutepec,homicidio,7.0,10.0,8.0,7.0,7.0,1.0,3.0,6.0,7.0,1.0,3.0,4.0
morelos,17011,2018,jiutepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17011,2018,jiutepec,homicidio,4.0,1.0,7.0,3.0,5.0,4.0,4.0,0.0,2.0,4.0,6.0,6.0
morelos,17011,2019,jiutepec,extorsion,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0
morelos,17011,2019,jiutepec,homicidio,7.0,10.0,5.0,4.0,7.0,10.0,2.0,10.0,9.0,10.0,2.0,4.0
morelos,17012,2015,jojutla,extorsion,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
morelos,17012,2015,jojutla,homicidio,3.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0
morelos,17012,2016,jojutla,extorsion,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morelos,17012,2016,jojutla,homicidio,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0
morelos,17012,2017,jojutla,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
morelos,17012,2017,jojutla,homicidio,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0
morelos,17012,2018,jojutla,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17012,2018,jojutla,homicidio,6.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,6.0,1.0,4.0,6.0
morelos,17012,2019,jojutla,extorsion,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0
morelos,17012,2019,jojutla,homicidio,5.0,7.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0
morelos,17013,2015,jonacatepec,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2015,jonacatepec,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2016,jonacatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
morelos,17013,2016,jonacatepec,homicidio,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17013,2017,jonacatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2017,jonacatepec,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2018,jonacatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2018,jonacatepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17013,2019,jonacatepec,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2019,jonacatepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
morelos,17014,2015,mazatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17014,2015,mazatepec,homicidio,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17014,2016,mazatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17014,2016,mazatepec,homicidio,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
morelos,17014,2017,mazatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17014,2017,mazatepec,homicidio,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
morelos,17014,2018,mazatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17014,2018,mazatepec,homicidio,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0
morelos,17014,2019,mazatepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17014,2019,mazatepec,homicidio,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0
morelos,17015,2015,miacatlan,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morelos,17015,2015,miacatlan,homicidio,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
morelos,17015,2016,miacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17015,2016,miacatlan,homicidio,1.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0
morelos,17015,2017,miacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17015,2017,miacatlan,homicidio,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0
morelos,17015,2018,miacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17015,2018,miacatlan,homicidio,1.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0
morelos,17015,2019,miacatlan,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17015,2019,miacatlan,homicidio,3.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0
morelos,17016,2015,ocuituco,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17016,2015,ocuituco,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2016,ocuituco,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17016,2016,ocuituco,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17016,2017,ocuituco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17016,2017,ocuituco,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2018,ocuituco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17016,2018,ocuituco,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17016,2019,ocuituco,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17016,2019,ocuituco,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17017,2015,puente de ixtla,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
morelos,17017,2015,puente de ixtla,homicidio,0.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0
morelos,17017,2016,puente de ixtla,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17017,2016,puente de ixtla,homicidio,2.0,1.0,1.0,6.0,2.0,8.0,2.0,5.0,4.0,4.0,5.0,4.0
morelos,17017,2017,puente de ixtla,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
morelos,17017,2017,puente de ixtla,homicidio,3.0,4.0,3.0,2.0,6.0,3.0,6.0,3.0,2.0,0.0,0.0,1.0
morelos,17017,2018,puente de ixtla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17017,2018,puente de ixtla,homicidio,7.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0
morelos,17017,2019,puente de ixtla,extorsion,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
morelos,17017,2019,puente de ixtla,homicidio,1.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,8.0,17.0,7.0,5.0
morelos,17018,2015,temixco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
morelos,17018,2015,temixco,homicidio,3.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,4.0
morelos,17018,2016,temixco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17018,2016,temixco,homicidio,4.0,4.0,6.0,0.0,2.0,2.0,4.0,0.0,7.0,3.0,2.0,4.0
morelos,17018,2017,temixco,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
morelos,17018,2017,temixco,homicidio,2.0,6.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0
morelos,17018,2018,temixco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17018,2018,temixco,homicidio,5.0,4.0,3.0,3.0,6.0,2.0,6.0,4.0,8.0,3.0,2.0,2.0
morelos,17018,2019,temixco,extorsion,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0
morelos,17018,2019,temixco,homicidio,7.0,6.0,7.0,9.0,9.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0
morelos,17019,2015,tepalcingo,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2015,tepalcingo,homicidio,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17019,2016,tepalcingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2016,tepalcingo,homicidio,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
morelos,17019,2017,tepalcingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2017,tepalcingo,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
morelos,17019,2018,tepalcingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2018,tepalcingo,homicidio,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17019,2019,tepalcingo,extorsion,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2019,tepalcingo,homicidio,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
morelos,17020,2015,tepoztlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
morelos,17020,2015,tepoztlan,homicidio,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0
morelos,17020,2016,tepoztlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17020,2016,tepoztlan,homicidio,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0
morelos,17020,2017,tepoztlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17020,2017,tepoztlan,homicidio,1.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0
morelos,17020,2018,tepoztlan,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17020,2018,tepoztlan,homicidio,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0
morelos,17020,2019,tepoztlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17020,2019,tepoztlan,homicidio,1.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
morelos,17021,2015,tetecala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17021,2015,tetecala,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17021,2016,tetecala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17021,2016,tetecala,homicidio,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
morelos,17021,2017,tetecala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morelos,17021,2017,tetecala,homicidio,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17021,2018,tetecala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17021,2018,tetecala,homicidio,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
morelos,17021,2019,tetecala,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
morelos,17021,2019,tetecala,homicidio,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0
morelos,17022,2015,tetela del volcan,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2015,tetela del volcan,homicidio,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2016,tetela del volcan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2016,tetela del volcan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2017,tetela del volcan,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2017,tetela del volcan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17022,2018,tetela del volcan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2018,tetela del volcan,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2019,tetela del volcan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2019,tetela del volcan,homicidio,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2015,tlalnepantla,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
