entidad,inegi,año,municipio,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
mexico,15108,2012,tultepec,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0
mexico,15108,2013,tultepec,1.0,0.0,1.0,1.0,3.0,6.0,3.0,1.0,3.0,4.0,2.0,2.0
mexico,15108,2014,tultepec,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0
mexico,15108,2015,tultepec,0.0,1.0,4.0,3.0,0.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0
mexico,15108,2016,tultepec,5.0,6.0,4.0,3.0,2.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0
mexico,15108,2017,tultepec,0.0,3.0,0.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,0.0
mexico,15108,2018,tultepec,1.0,0.0,7.0,3.0,0.0,3.0,3.0,5.0,3.0,0.0,2.0,2.0
mexico,15108,2019,tultepec,4.0,4.0,4.0,3.0,3.0,3.0,4.0,0.0,4.0,9.0,4.0,6.0
mexico,15109,2011,tultitlan,8.0,5.0,4.0,0.0,3.0,4.0,3.0,6.0,2.0,11.0,7.0,1.0
mexico,15109,2012,tultitlan,7.0,9.0,7.0,9.0,8.0,11.0,8.0,9.0,7.0,16.0,8.0,5.0
mexico,15109,2013,tultitlan,11.0,7.0,5.0,11.0,13.0,12.0,7.0,8.0,5.0,15.0,9.0,10.0
mexico,15109,2014,tultitlan,13.0,14.0,8.0,13.0,11.0,8.0,4.0,4.0,10.0,11.0,7.0,14.0
mexico,15109,2015,tultitlan,9.0,10.0,10.0,10.0,9.0,8.0,5.0,9.0,9.0,10.0,9.0,7.0
mexico,15109,2016,tultitlan,10.0,8.0,15.0,4.0,20.0,9.0,10.0,9.0,13.0,10.0,16.0,10.0
mexico,15109,2017,tultitlan,9.0,8.0,9.0,7.0,9.0,5.0,5.0,10.0,12.0,12.0,15.0,7.0
mexico,15109,2018,tultitlan,5.0,11.0,9.0,13.0,8.0,10.0,11.0,7.0,10.0,15.0,15.0,10.0
mexico,15109,2019,tultitlan,8.0,8.0,12.0,11.0,16.0,9.0,9.0,23.0,17.0,11.0,19.0,14.0
mexico,15110,2011,valle de bravo,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15110,2012,valle de bravo,4.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0
mexico,15110,2013,valle de bravo,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0
mexico,15110,2014,valle de bravo,8.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
mexico,15110,2015,valle de bravo,3.0,4.0,3.0,5.0,5.0,1.0,2.0,8.0,1.0,3.0,6.0,6.0
mexico,15110,2016,valle de bravo,4.0,5.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,3.0,5.0,3.0
mexico,15110,2017,valle de bravo,3.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0
mexico,15110,2018,valle de bravo,0.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,6.0,3.0,0.0
mexico,15110,2019,valle de bravo,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0
mexico,15111,2011,villa de allende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2012,villa de allende,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
mexico,15111,2013,villa de allende,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15111,2014,villa de allende,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15111,2015,villa de allende,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
mexico,15111,2016,villa de allende,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
mexico,15111,2017,villa de allende,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
mexico,15111,2018,villa de allende,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15111,2019,villa de allende,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15112,2011,villa del carbon,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15112,2012,villa del carbon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15112,2013,villa del carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mexico,15112,2014,villa del carbon,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
mexico,15112,2015,villa del carbon,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
mexico,15112,2016,villa del carbon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15112,2017,villa del carbon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15112,2018,villa del carbon,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2019,villa del carbon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2011,villa guerrero,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2012,villa guerrero,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0
mexico,15113,2013,villa guerrero,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
mexico,15113,2014,villa guerrero,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15113,2015,villa guerrero,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0
mexico,15113,2016,villa guerrero,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0
mexico,15113,2017,villa guerrero,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0
mexico,15113,2018,villa guerrero,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
mexico,15113,2019,villa guerrero,1.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0
mexico,15114,2011,villa victoria,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15114,2012,villa victoria,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0
mexico,15114,2013,villa victoria,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0
mexico,15114,2014,villa victoria,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
mexico,15114,2015,villa victoria,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
mexico,15114,2016,villa victoria,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
mexico,15114,2017,villa victoria,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
mexico,15114,2018,villa victoria,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0
mexico,15114,2019,villa victoria,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0
mexico,15115,2011,xonacatlan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15115,2012,xonacatlan,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15115,2013,xonacatlan,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15115,2014,xonacatlan,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
mexico,15115,2015,xonacatlan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
mexico,15115,2016,xonacatlan,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mexico,15115,2017,xonacatlan,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
mexico,15115,2018,xonacatlan,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
mexico,15115,2019,xonacatlan,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
mexico,15116,2011,zacazonapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15116,2012,zacazonapan,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2013,zacazonapan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2014,zacazonapan,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2015,zacazonapan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2016,zacazonapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15116,2017,zacazonapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2018,zacazonapan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2019,zacazonapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2011,zacualpan,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15117,2012,zacualpan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
mexico,15117,2013,zacualpan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
mexico,15117,2014,zacualpan,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2015,zacualpan,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
mexico,15117,2016,zacualpan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
mexico,15117,2017,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2018,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15117,2019,zacualpan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15118,2011,zinacantepec,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15118,2012,zinacantepec,3.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0
mexico,15118,2013,zinacantepec,3.0,3.0,1.0,4.0,2.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0
mexico,15118,2014,zinacantepec,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0
mexico,15118,2015,zinacantepec,2.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0
mexico,15118,2016,zinacantepec,3.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0
mexico,15118,2017,zinacantepec,2.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0
mexico,15118,2018,zinacantepec,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,9.0,6.0
mexico,15118,2019,zinacantepec,3.0,6.0,5.0,8.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,4.0
mexico,15119,2011,zumpahuacan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15119,2012,zumpahuacan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15119,2013,zumpahuacan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2014,zumpahuacan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15119,2015,zumpahuacan,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2016,zumpahuacan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15119,2017,zumpahuacan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15119,2018,zumpahuacan,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
mexico,15119,2019,zumpahuacan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15120,2011,zumpango,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,1.0
mexico,15120,2012,zumpango,6.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0
mexico,15120,2013,zumpango,4.0,3.0,5.0,4.0,4.0,3.0,2.0,6.0,7.0,4.0,4.0,5.0
mexico,15120,2014,zumpango,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,7.0,4.0
mexico,15120,2015,zumpango,4.0,8.0,7.0,5.0,3.0,1.0,3.0,2.0,10.0,6.0,6.0,6.0
mexico,15120,2016,zumpango,6.0,5.0,5.0,5.0,7.0,3.0,7.0,7.0,7.0,7.0,2.0,5.0
mexico,15120,2017,zumpango,6.0,3.0,4.0,3.0,4.0,8.0,1.0,9.0,7.0,3.0,10.0,7.0
mexico,15120,2018,zumpango,6.0,10.0,9.0,10.0,10.0,4.0,13.0,6.0,6.0,7.0,15.0,9.0
mexico,15120,2019,zumpango,14.0,12.0,17.0,8.0,20.0,11.0,16.0,10.0,6.0,13.0,11.0,16.0
mexico,15121,2011,cuautitlan izcalli,8.0,5.0,9.0,2.0,4.0,5.0,7.0,6.0,0.0,4.0,0.0,3.0
mexico,15121,2012,cuautitlan izcalli,11.0,7.0,15.0,6.0,16.0,17.0,12.0,11.0,15.0,13.0,10.0,9.0
mexico,15121,2013,cuautitlan izcalli,3.0,4.0,9.0,16.0,14.0,17.0,18.0,21.0,11.0,17.0,8.0,12.0
mexico,15121,2014,cuautitlan izcalli,17.0,14.0,12.0,10.0,10.0,9.0,7.0,11.0,7.0,14.0,7.0,5.0
mexico,15121,2015,cuautitlan izcalli,6.0,13.0,9.0,9.0,12.0,9.0,14.0,10.0,8.0,8.0,10.0,8.0
mexico,15121,2016,cuautitlan izcalli,1.0,4.0,10.0,15.0,8.0,8.0,8.0,18.0,9.0,12.0,7.0,7.0
mexico,15121,2017,cuautitlan izcalli,6.0,6.0,9.0,4.0,12.0,3.0,8.0,9.0,15.0,13.0,13.0,8.0
mexico,15121,2018,cuautitlan izcalli,5.0,11.0,13.0,13.0,6.0,6.0,7.0,8.0,5.0,14.0,12.0,13.0
mexico,15121,2019,cuautitlan izcalli,7.0,14.0,15.0,22.0,16.0,15.0,26.0,20.0,10.0,17.0,22.0,20.0
mexico,15122,2011,valle de chalco solidaridad,6.0,3.0,2.0,1.0,2.0,4.0,8.0,3.0,7.0,8.0,4.0,1.0
mexico,15122,2012,valle de chalco solidaridad,10.0,6.0,5.0,5.0,10.0,3.0,7.0,7.0,7.0,6.0,6.0,9.0
mexico,15122,2013,valle de chalco solidaridad,7.0,6.0,6.0,9.0,4.0,8.0,10.0,5.0,4.0,8.0,6.0,8.0
mexico,15122,2014,valle de chalco solidaridad,8.0,6.0,8.0,3.0,5.0,3.0,11.0,8.0,10.0,9.0,4.0,16.0
mexico,15122,2015,valle de chalco solidaridad,7.0,11.0,7.0,10.0,9.0,8.0,14.0,8.0,11.0,7.0,7.0,8.0
mexico,15122,2016,valle de chalco solidaridad,8.0,10.0,14.0,10.0,12.0,7.0,5.0,8.0,6.0,13.0,4.0,10.0
mexico,15122,2017,valle de chalco solidaridad,9.0,4.0,5.0,5.0,7.0,6.0,6.0,5.0,13.0,5.0,7.0,5.0
mexico,15122,2018,valle de chalco solidaridad,1.0,6.0,5.0,4.0,3.0,13.0,6.0,10.0,9.0,7.0,12.0,8.0
mexico,15122,2019,valle de chalco solidaridad,8.0,8.0,14.0,14.0,12.0,11.0,8.0,9.0,7.0,8.0,9.0,12.0
mexico,15123,2011,luvianos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2012,luvianos,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15123,2013,luvianos,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15123,2014,luvianos,0.0,1.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15123,2015,luvianos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15123,2016,luvianos,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2017,luvianos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15123,2018,luvianos,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15123,2019,luvianos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15124,2011,san jose del rincon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15124,2012,san jose del rincon,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
mexico,15124,2013,san jose del rincon,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
mexico,15124,2014,san jose del rincon,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2015,san jose del rincon,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2016,san jose del rincon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2017,san jose del rincon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15124,2018,san jose del rincon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
mexico,15124,2019,san jose del rincon,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15125,2011,tonanitla,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15125,2012,tonanitla,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
mexico,15125,2013,tonanitla,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
mexico,15125,2014,tonanitla,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
mexico,15125,2015,tonanitla,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
mexico,15125,2016,tonanitla,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
mexico,15125,2017,tonanitla,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15125,2018,tonanitla,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15125,2019,tonanitla,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
morelos,17001,2011,amacuzac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17001,2012,amacuzac,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
morelos,17001,2013,amacuzac,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
morelos,17001,2014,amacuzac,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17001,2015,amacuzac,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
morelos,17001,2016,amacuzac,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0
morelos,17001,2017,amacuzac,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
morelos,17001,2018,amacuzac,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0
morelos,17001,2019,amacuzac,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0
morelos,17002,2011,atlatlahucan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17002,2012,atlatlahucan,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
morelos,17002,2013,atlatlahucan,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
morelos,17002,2014,atlatlahucan,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17002,2015,atlatlahucan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0
morelos,17002,2016,atlatlahucan,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
morelos,17002,2017,atlatlahucan,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
morelos,17002,2018,atlatlahucan,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
morelos,17002,2019,atlatlahucan,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0
morelos,17003,2011,axochiapan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17003,2012,axochiapan,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
morelos,17003,2013,axochiapan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
morelos,17003,2014,axochiapan,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
morelos,17003,2015,axochiapan,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
morelos,17003,2016,axochiapan,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
morelos,17003,2017,axochiapan,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0
morelos,17003,2018,axochiapan,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
morelos,17003,2019,axochiapan,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,8.0,1.0
morelos,17004,2011,ayala,8.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0
morelos,17004,2012,ayala,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
morelos,17004,2013,ayala,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0
morelos,17004,2014,ayala,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0
morelos,17004,2015,ayala,1.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0
morelos,17004,2016,ayala,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0
morelos,17004,2017,ayala,2.0,5.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0
morelos,17004,2018,ayala,0.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,6.0,2.0,4.0,3.0
morelos,17004,2019,ayala,3.0,1.0,6.0,5.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,0.0
morelos,17005,2011,coatlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
morelos,17005,2012,coatlan del rio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17005,2013,coatlan del rio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
morelos,17005,2014,coatlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17005,2015,coatlan del rio,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17005,2016,coatlan del rio,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
morelos,17005,2017,coatlan del rio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
morelos,17005,2018,coatlan del rio,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
morelos,17005,2019,coatlan del rio,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0
morelos,17006,2011,cuautla,9.0,13.0,9.0,12.0,7.0,6.0,6.0,6.0,11.0,7.0,9.0,16.0
morelos,17006,2012,cuautla,10.0,8.0,4.0,11.0,16.0,18.0,21.0,29.0,10.0,28.0,17.0,9.0
morelos,17006,2013,cuautla,14.0,11.0,11.0,11.0,16.0,6.0,10.0,6.0,13.0,10.0,11.0,9.0
morelos,17006,2014,cuautla,9.0,12.0,11.0,10.0,4.0,13.0,9.0,10.0,4.0,9.0,13.0,8.0
morelos,17006,2015,cuautla,11.0,15.0,7.0,5.0,11.0,12.0,10.0,8.0,9.0,8.0,4.0,4.0
morelos,17006,2016,cuautla,7.0,9.0,3.0,2.0,3.0,8.0,4.0,9.0,6.0,3.0,5.0,6.0
morelos,17006,2017,cuautla,5.0,1.0,4.0,7.0,4.0,3.0,2.0,6.0,5.0,3.0,2.0,4.0
morelos,17006,2018,cuautla,3.0,8.0,6.0,2.0,4.0,1.0,9.0,4.0,5.0,8.0,4.0,8.0
morelos,17006,2019,cuautla,5.0,2.0,8.0,9.0,10.0,7.0,3.0,7.0,6.0,5.0,5.0,8.0
