entidad,inegi,año,municipio,month,crimes,xmonth,pop,educ,crime_pc
mexico,15002,2014,acolman,junio,3.0,42,171507,9.82,1.7491997411184381
mexico,15002,2015,acolman,junio,2.0,54,171507,9.82,1.1661331607456256
mexico,15002,2016,acolman,junio,2.0,66,171507,9.82,1.1661331607456256
mexico,15002,2017,acolman,junio,3.0,78,171507,9.82,1.7491997411184381
mexico,15002,2018,acolman,junio,3.0,90,171507,9.82,1.7491997411184381
mexico,15002,2019,acolman,junio,3.0,102,171507,9.82,1.7491997411184381
mexico,15003,2011,aculco,junio,0.0,6,49266,8.02,0.0
mexico,15003,2012,aculco,junio,0.0,18,49266,8.02,0.0
mexico,15003,2013,aculco,junio,0.0,30,49266,8.02,0.0
mexico,15003,2014,aculco,junio,0.0,42,49266,8.02,0.0
mexico,15003,2015,aculco,junio,0.0,54,49266,8.02,0.0
mexico,15003,2016,aculco,junio,0.0,66,49266,8.02,0.0
mexico,15003,2017,aculco,junio,0.0,78,49266,8.02,0.0
mexico,15003,2018,aculco,junio,0.0,90,49266,8.02,0.0
mexico,15003,2019,aculco,junio,2.0,102,49266,8.02,4.059594852433728
mexico,15004,2011,almoloya de alquisiras,junio,0.0,6,15333,8.14,0.0
mexico,15004,2012,almoloya de alquisiras,junio,0.0,18,15333,8.14,0.0
mexico,15004,2013,almoloya de alquisiras,junio,0.0,30,15333,8.14,0.0
mexico,15004,2014,almoloya de alquisiras,junio,0.0,42,15333,8.14,0.0
mexico,15004,2015,almoloya de alquisiras,junio,0.0,54,15333,8.14,0.0
mexico,15004,2016,almoloya de alquisiras,junio,0.0,66,15333,8.14,0.0
mexico,15004,2017,almoloya de alquisiras,junio,0.0,78,15333,8.14,0.0
mexico,15004,2018,almoloya de alquisiras,junio,0.0,90,15333,8.14,0.0
mexico,15004,2019,almoloya de alquisiras,junio,0.0,102,15333,8.14,0.0
mexico,15005,2011,almoloya de juarez,junio,0.0,6,174587,8.68,0.0
mexico,15005,2012,almoloya de juarez,junio,1.0,18,174587,8.68,0.5727803330144856
mexico,15005,2013,almoloya de juarez,junio,1.0,30,174587,8.68,0.5727803330144856
mexico,15005,2014,almoloya de juarez,junio,0.0,42,174587,8.68,0.0
mexico,15005,2015,almoloya de juarez,junio,0.0,54,174587,8.68,0.0
mexico,15005,2016,almoloya de juarez,junio,1.0,66,174587,8.68,0.5727803330144856
mexico,15005,2017,almoloya de juarez,junio,2.0,78,174587,8.68,1.1455606660289712
mexico,15005,2018,almoloya de juarez,junio,1.0,90,174587,8.68,0.5727803330144856
mexico,15005,2019,almoloya de juarez,junio,4.0,102,174587,8.68,2.2911213320579424
mexico,15006,2011,almoloya del rio,junio,0.0,6,12694,10.04,0.0
mexico,15006,2012,almoloya del rio,junio,0.0,18,12694,10.04,0.0
mexico,15006,2013,almoloya del rio,junio,0.0,30,12694,10.04,0.0
mexico,15006,2014,almoloya del rio,junio,0.0,42,12694,10.04,0.0
mexico,15006,2015,almoloya del rio,junio,0.0,54,12694,10.04,0.0
mexico,15006,2016,almoloya del rio,junio,0.0,66,12694,10.04,0.0
mexico,15006,2017,almoloya del rio,junio,0.0,78,12694,10.04,0.0
mexico,15006,2018,almoloya del rio,junio,0.0,90,12694,10.04,0.0
mexico,15006,2019,almoloya del rio,junio,0.0,102,12694,10.04,0.0
mexico,15007,2011,amanalco,junio,1.0,6,23675,7.75,4.223864836325237
mexico,15007,2012,amanalco,junio,1.0,18,23675,7.75,4.223864836325237
mexico,15007,2013,amanalco,junio,0.0,30,23675,7.75,0.0
mexico,15007,2014,amanalco,junio,1.0,42,23675,7.75,4.223864836325237
mexico,15007,2015,amanalco,junio,1.0,54,23675,7.75,4.223864836325237
mexico,15007,2016,amanalco,junio,0.0,66,23675,7.75,0.0
mexico,15007,2017,amanalco,junio,0.0,78,23675,7.75,0.0
mexico,15007,2018,amanalco,junio,1.0,90,23675,7.75,4.223864836325237
mexico,15007,2019,amanalco,junio,0.0,102,23675,7.75,0.0
mexico,15008,2011,amatepec,junio,0.0,6,25244,7.42,0.0
mexico,15008,2012,amatepec,junio,1.0,18,25244,7.42,3.961337347488512
mexico,15008,2013,amatepec,junio,0.0,30,25244,7.42,0.0
mexico,15008,2014,amatepec,junio,0.0,42,25244,7.42,0.0
mexico,15008,2015,amatepec,junio,1.0,54,25244,7.42,3.961337347488512
mexico,15008,2016,amatepec,junio,0.0,66,25244,7.42,0.0
mexico,15008,2017,amatepec,junio,0.0,78,25244,7.42,0.0
mexico,15008,2018,amatepec,junio,0.0,90,25244,7.42,0.0
mexico,15008,2019,amatepec,junio,0.0,102,25244,7.42,0.0
mexico,15009,2011,amecameca,junio,0.0,6,53441,10.01,0.0
mexico,15009,2012,amecameca,junio,3.0,18,53441,10.01,5.613667408918246
mexico,15009,2013,amecameca,junio,1.0,30,53441,10.01,1.8712224696394153
mexico,15009,2014,amecameca,junio,0.0,42,53441,10.01,0.0
mexico,15009,2015,amecameca,junio,0.0,54,53441,10.01,0.0
mexico,15009,2016,amecameca,junio,2.0,66,53441,10.01,3.7424449392788306
mexico,15009,2017,amecameca,junio,0.0,78,53441,10.01,0.0
mexico,15009,2018,amecameca,junio,1.0,90,53441,10.01,1.8712224696394153
mexico,15009,2019,amecameca,junio,3.0,102,53441,10.01,5.613667408918246
mexico,15010,2011,apaxco,junio,1.0,6,31898,9.46,3.134992789516584
mexico,15010,2012,apaxco,junio,1.0,18,31898,9.46,3.134992789516584
mexico,15010,2013,apaxco,junio,0.0,30,31898,9.46,0.0
mexico,15010,2014,apaxco,junio,0.0,42,31898,9.46,0.0
mexico,15010,2015,apaxco,junio,1.0,54,31898,9.46,3.134992789516584
mexico,15010,2016,apaxco,junio,0.0,66,31898,9.46,0.0
mexico,15010,2017,apaxco,junio,1.0,78,31898,9.46,3.134992789516584
mexico,15010,2018,apaxco,junio,0.0,90,31898,9.46,0.0
mexico,15010,2019,apaxco,junio,0.0,102,31898,9.46,0.0
mexico,15011,2011,atenco,junio,0.0,6,75489,9.56,0.0
mexico,15011,2012,atenco,junio,0.0,18,75489,9.56,0.0
mexico,15011,2013,atenco,junio,2.0,30,75489,9.56,2.64939262674032
mexico,15011,2014,atenco,junio,0.0,42,75489,9.56,0.0
mexico,15011,2015,atenco,junio,1.0,54,75489,9.56,1.32469631337016
mexico,15011,2016,atenco,junio,0.0,66,75489,9.56,0.0
mexico,15011,2017,atenco,junio,2.0,78,75489,9.56,2.64939262674032
mexico,15011,2018,atenco,junio,3.0,90,75489,9.56,3.9740889401104798
mexico,15011,2019,atenco,junio,1.0,102,75489,9.56,1.32469631337016
mexico,15012,2011,atizapan,junio,0.0,6,12984,9.5,0.0
mexico,15012,2012,atizapan,junio,0.0,18,12984,9.5,0.0
mexico,15012,2013,atizapan,junio,0.0,30,12984,9.5,0.0
mexico,15012,2014,atizapan,junio,1.0,42,12984,9.5,7.701786814540974
mexico,15012,2015,atizapan,junio,0.0,54,12984,9.5,0.0
mexico,15012,2016,atizapan,junio,0.0,66,12984,9.5,0.0
mexico,15012,2017,atizapan,junio,1.0,78,12984,9.5,7.701786814540974
mexico,15012,2018,atizapan,junio,0.0,90,12984,9.5,0.0
mexico,15012,2019,atizapan,junio,0.0,102,12984,9.5,0.0
mexico,15013,2011,atizapan de zaragoza,junio,1.0,6,523674,11.06,0.19095849708024457
mexico,15013,2012,atizapan de zaragoza,junio,7.0,18,523674,11.06,1.336709479561712
mexico,15013,2013,atizapan de zaragoza,junio,12.0,30,523674,11.06,2.291501964962935
mexico,15013,2014,atizapan de zaragoza,junio,8.0,42,523674,11.06,1.5276679766419565
mexico,15013,2015,atizapan de zaragoza,junio,8.0,54,523674,11.06,1.5276679766419565
mexico,15013,2016,atizapan de zaragoza,junio,6.0,66,523674,11.06,1.1457509824814676
mexico,15013,2017,atizapan de zaragoza,junio,5.0,78,523674,11.06,0.9547924854012229
mexico,15013,2018,atizapan de zaragoza,junio,13.0,90,523674,11.06,2.48246046204318
mexico,15013,2019,atizapan de zaragoza,junio,19.0,102,523674,11.06,3.6282114445246467
mexico,15014,2011,atlacomulco,junio,0.0,6,109384,9.76,0.0
mexico,15014,2012,atlacomulco,junio,0.0,18,109384,9.76,0.0
mexico,15014,2013,atlacomulco,junio,0.0,30,109384,9.76,0.0
mexico,15014,2014,atlacomulco,junio,1.0,42,109384,9.76,0.9142104878227163
mexico,15014,2015,atlacomulco,junio,1.0,54,109384,9.76,0.9142104878227163
mexico,15014,2016,atlacomulco,junio,1.0,66,109384,9.76,0.9142104878227163
mexico,15014,2017,atlacomulco,junio,0.0,78,109384,9.76,0.0
mexico,15014,2018,atlacomulco,junio,2.0,90,109384,9.76,1.8284209756454326
mexico,15014,2019,atlacomulco,junio,0.0,102,109384,9.76,0.0
mexico,15015,2011,atlautla,junio,0.0,6,31900,8.87,0.0
mexico,15015,2012,atlautla,junio,0.0,18,31900,8.87,0.0
mexico,15015,2013,atlautla,junio,0.0,30,31900,8.87,0.0
mexico,15015,2014,atlautla,junio,1.0,42,31900,8.87,3.134796238244514
mexico,15015,2015,atlautla,junio,1.0,54,31900,8.87,3.134796238244514
mexico,15015,2016,atlautla,junio,1.0,66,31900,8.87,3.134796238244514
mexico,15015,2017,atlautla,junio,0.0,78,31900,8.87,0.0
mexico,15015,2018,atlautla,junio,1.0,90,31900,8.87,3.134796238244514
mexico,15015,2019,atlautla,junio,0.0,102,31900,8.87,0.0
mexico,15016,2011,axapusco,junio,0.0,6,29128,8.9,0.0
mexico,15016,2012,axapusco,junio,0.0,18,29128,8.9,0.0
mexico,15016,2013,axapusco,junio,0.0,30,29128,8.9,0.0
mexico,15016,2014,axapusco,junio,0.0,42,29128,8.9,0.0
mexico,15016,2015,axapusco,junio,3.0,54,29128,8.9,10.299368305410601
mexico,15016,2016,axapusco,junio,2.0,66,29128,8.9,6.866245536940401
mexico,15016,2017,axapusco,junio,1.0,78,29128,8.9,3.4331227684702004
mexico,15016,2018,axapusco,junio,1.0,90,29128,8.9,3.4331227684702004
mexico,15016,2019,axapusco,junio,1.0,102,29128,8.9,3.4331227684702004
mexico,15017,2011,ayapango,junio,0.0,6,10053,9.92,0.0
mexico,15017,2012,ayapango,junio,0.0,18,10053,9.92,0.0
mexico,15017,2013,ayapango,junio,0.0,30,10053,9.92,0.0
mexico,15017,2014,ayapango,junio,1.0,42,10053,9.92,9.947279419078882
mexico,15017,2015,ayapango,junio,0.0,54,10053,9.92,0.0
mexico,15017,2016,ayapango,junio,0.0,66,10053,9.92,0.0
mexico,15017,2017,ayapango,junio,0.0,78,10053,9.92,0.0
mexico,15017,2018,ayapango,junio,0.0,90,10053,9.92,0.0
mexico,15017,2019,ayapango,junio,0.0,102,10053,9.92,0.0
mexico,15018,2011,calimaya,junio,0.0,6,68489,10.74,0.0
mexico,15018,2012,calimaya,junio,0.0,18,68489,10.74,0.0
mexico,15018,2013,calimaya,junio,1.0,30,68489,10.74,1.4600884813619706
mexico,15018,2014,calimaya,junio,0.0,42,68489,10.74,0.0
mexico,15018,2015,calimaya,junio,1.0,54,68489,10.74,1.4600884813619706
mexico,15018,2016,calimaya,junio,1.0,66,68489,10.74,1.4600884813619706
mexico,15018,2017,calimaya,junio,2.0,78,68489,10.74,2.920176962723941
mexico,15018,2018,calimaya,junio,2.0,90,68489,10.74,2.920176962723941
mexico,15018,2019,calimaya,junio,0.0,102,68489,10.74,0.0
mexico,15019,2011,capulhuac,junio,0.0,6,36921,10.18,0.0
mexico,15019,2012,capulhuac,junio,0.0,18,36921,10.18,0.0
mexico,15019,2013,capulhuac,junio,0.0,30,36921,10.18,0.0
mexico,15019,2014,capulhuac,junio,0.0,42,36921,10.18,0.0
mexico,15019,2015,capulhuac,junio,2.0,54,36921,10.18,5.416971371306302
mexico,15019,2016,capulhuac,junio,1.0,66,36921,10.18,2.708485685653151
mexico,15019,2017,capulhuac,junio,1.0,78,36921,10.18,2.708485685653151
mexico,15019,2018,capulhuac,junio,0.0,90,36921,10.18,0.0
mexico,15019,2019,capulhuac,junio,0.0,102,36921,10.18,0.0
mexico,15020,2011,coacalco de berriozabal,junio,0.0,6,293444,11.49,0.0
mexico,15020,2012,coacalco de berriozabal,junio,7.0,18,293444,11.49,2.385463665980562
mexico,15020,2013,coacalco de berriozabal,junio,6.0,30,293444,11.49,2.044683142269053
mexico,15020,2014,coacalco de berriozabal,junio,2.0,42,293444,11.49,0.6815610474230177
mexico,15020,2015,coacalco de berriozabal,junio,4.0,54,293444,11.49,1.3631220948460354
mexico,15020,2016,coacalco de berriozabal,junio,4.0,66,293444,11.49,1.3631220948460354
mexico,15020,2017,coacalco de berriozabal,junio,5.0,78,293444,11.49,1.703902618557544
mexico,15020,2018,coacalco de berriozabal,junio,2.0,90,293444,11.49,0.6815610474230177
mexico,15020,2019,coacalco de berriozabal,junio,11.0,102,293444,11.49,3.748585760826597
mexico,15021,2011,coatepec harinas,junio,0.0,6,38643,7.4,0.0
mexico,15021,2012,coatepec harinas,junio,1.0,18,38643,7.4,2.5877908029914862
mexico,15021,2013,coatepec harinas,junio,0.0,30,38643,7.4,0.0
mexico,15021,2014,coatepec harinas,junio,0.0,42,38643,7.4,0.0
mexico,15021,2015,coatepec harinas,junio,1.0,54,38643,7.4,2.5877908029914862
mexico,15021,2016,coatepec harinas,junio,0.0,66,38643,7.4,0.0
mexico,15021,2017,coatepec harinas,junio,0.0,78,38643,7.4,0.0
mexico,15021,2018,coatepec harinas,junio,0.0,90,38643,7.4,0.0
mexico,15021,2019,coatepec harinas,junio,0.0,102,38643,7.4,0.0
mexico,15022,2011,cocotitlan,junio,1.0,6,15107,10.3,6.619447938041968
mexico,15022,2012,cocotitlan,junio,2.0,18,15107,10.3,13.238895876083935
mexico,15022,2013,cocotitlan,junio,0.0,30,15107,10.3,0.0
mexico,15022,2014,cocotitlan,junio,0.0,42,15107,10.3,0.0
mexico,15022,2015,cocotitlan,junio,0.0,54,15107,10.3,0.0
mexico,15022,2016,cocotitlan,junio,1.0,66,15107,10.3,6.619447938041968
mexico,15022,2017,cocotitlan,junio,2.0,78,15107,10.3,13.238895876083935
mexico,15022,2018,cocotitlan,junio,1.0,90,15107,10.3,6.619447938041968
mexico,15022,2019,cocotitlan,junio,0.0,102,15107,10.3,0.0
mexico,15023,2011,coyotepec,junio,1.0,6,40885,9.55,2.445884798825975
mexico,15023,2012,coyotepec,junio,0.0,18,40885,9.55,0.0
mexico,15023,2013,coyotepec,junio,0.0,30,40885,9.55,0.0
mexico,15023,2014,coyotepec,junio,2.0,42,40885,9.55,4.89176959765195
mexico,15023,2015,coyotepec,junio,3.0,54,40885,9.55,7.337654396477927
mexico,15023,2016,coyotepec,junio,2.0,66,40885,9.55,4.89176959765195
mexico,15023,2017,coyotepec,junio,1.0,78,40885,9.55,2.445884798825975
mexico,15023,2018,coyotepec,junio,1.0,90,40885,9.55,2.445884798825975
mexico,15023,2019,coyotepec,junio,1.0,102,40885,9.55,2.445884798825975
mexico,15024,2011,cuautitlan,junio,0.0,6,178847,11.3,0.0
mexico,15024,2012,cuautitlan,junio,3.0,18,178847,11.3,1.677411418698664
mexico,15024,2013,cuautitlan,junio,5.0,30,178847,11.3,2.795685697831107
mexico,15024,2014,cuautitlan,junio,1.0,42,178847,11.3,0.5591371395662214
mexico,15024,2015,cuautitlan,junio,1.0,54,178847,11.3,0.5591371395662214
mexico,15024,2016,cuautitlan,junio,2.0,66,178847,11.3,1.1182742791324427
mexico,15024,2017,cuautitlan,junio,2.0,78,178847,11.3,1.1182742791324427
mexico,15024,2018,cuautitlan,junio,6.0,90,178847,11.3,3.354822837397328
mexico,15024,2019,cuautitlan,junio,3.0,102,178847,11.3,1.677411418698664
mexico,15025,2011,chalco,junio,2.0,6,400057,9.75,0.4999287601516784
mexico,15025,2012,chalco,junio,21.0,18,400057,9.75,5.249251981592623
mexico,15025,2013,chalco,junio,9.0,30,400057,9.75,2.2496794206825528
mexico,15025,2014,chalco,junio,4.0,42,400057,9.75,0.9998575203033568
mexico,15025,2015,chalco,junio,13.0,54,400057,9.75,3.249536940985909
mexico,15025,2016,chalco,junio,3.0,66,400057,9.75,0.7498931402275176
mexico,15025,2017,chalco,junio,12.0,78,400057,9.75,2.9995725609100705
mexico,15025,2018,chalco,junio,6.0,90,400057,9.75,1.4997862804550353
mexico,15025,2019,chalco,junio,10.0,102,400057,9.75,2.499643800758392
mexico,15026,2011,chapa de mota,junio,0.0,6,31737,8.09,0.0
mexico,15026,2012,chapa de mota,junio,0.0,18,31737,8.09,0.0
mexico,15026,2013,chapa de mota,junio,0.0,30,31737,8.09,0.0
mexico,15026,2014,chapa de mota,junio,1.0,42,31737,8.09,3.150896430034345
mexico,15026,2015,chapa de mota,junio,2.0,54,31737,8.09,6.30179286006869
mexico,15026,2016,chapa de mota,junio,0.0,66,31737,8.09,0.0
mexico,15026,2017,chapa de mota,junio,0.0,78,31737,8.09,0.0
mexico,15026,2018,chapa de mota,junio,0.0,90,31737,8.09,0.0
mexico,15026,2019,chapa de mota,junio,0.0,102,31737,8.09,0.0
mexico,15027,2011,chapultepec,junio,0.0,6,12772,10.69,0.0
mexico,15027,2012,chapultepec,junio,0.0,18,12772,10.69,0.0
mexico,15027,2013,chapultepec,junio,0.0,30,12772,10.69,0.0
mexico,15027,2014,chapultepec,junio,0.0,42,12772,10.69,0.0
mexico,15027,2015,chapultepec,junio,0.0,54,12772,10.69,0.0
mexico,15027,2016,chapultepec,junio,0.0,66,12772,10.69,0.0
mexico,15027,2017,chapultepec,junio,0.0,78,12772,10.69,0.0
mexico,15027,2018,chapultepec,junio,0.0,90,12772,10.69,0.0
mexico,15027,2019,chapultepec,junio,1.0,102,12772,10.69,7.829627309740057
mexico,15028,2011,chiautla,junio,0.0,6,30045,10.04,0.0
mexico,15028,2012,chiautla,junio,0.0,18,30045,10.04,0.0
mexico,15028,2013,chiautla,junio,0.0,30,30045,10.04,0.0
mexico,15028,2014,chiautla,junio,0.0,42,30045,10.04,0.0
mexico,15028,2015,chiautla,junio,2.0,54,30045,10.04,6.656681644200366
mexico,15028,2016,chiautla,junio,0.0,66,30045,10.04,0.0
mexico,15028,2017,chiautla,junio,0.0,78,30045,10.04,0.0
mexico,15028,2018,chiautla,junio,0.0,90,30045,10.04,0.0
mexico,15028,2019,chiautla,junio,0.0,102,30045,10.04,0.0
mexico,15029,2011,chicoloapan,junio,0.0,6,200750,10.14,0.0
mexico,15029,2012,chicoloapan,junio,4.0,18,200750,10.14,1.9925280199252802
mexico,15029,2013,chicoloapan,junio,1.0,30,200750,10.14,0.49813200498132004
mexico,15029,2014,chicoloapan,junio,2.0,42,200750,10.14,0.9962640099626401
mexico,15029,2015,chicoloapan,junio,0.0,54,200750,10.14,0.0
mexico,15029,2016,chicoloapan,junio,1.0,66,200750,10.14,0.49813200498132004
mexico,15029,2017,chicoloapan,junio,1.0,78,200750,10.14,0.49813200498132004
mexico,15029,2018,chicoloapan,junio,3.0,90,200750,10.14,1.4943960149439601
mexico,15029,2019,chicoloapan,junio,6.0,102,200750,10.14,2.9887920298879203
mexico,15030,2011,chiconcuac,junio,0.0,6,27692,10.13,0.0
mexico,15030,2012,chiconcuac,junio,0.0,18,27692,10.13,0.0
mexico,15030,2013,chiconcuac,junio,0.0,30,27692,10.13,0.0
mexico,15030,2014,chiconcuac,junio,0.0,42,27692,10.13,0.0
mexico,15030,2015,chiconcuac,junio,0.0,54,27692,10.13,0.0
mexico,15030,2016,chiconcuac,junio,0.0,66,27692,10.13,0.0
mexico,15030,2017,chiconcuac,junio,0.0,78,27692,10.13,0.0
mexico,15030,2018,chiconcuac,junio,0.0,90,27692,10.13,0.0
mexico,15030,2019,chiconcuac,junio,0.0,102,27692,10.13,0.0
mexico,15031,2011,chimalhuacan,junio,8.0,6,705193,9.13,1.1344412097113838
mexico,15031,2012,chimalhuacan,junio,9.0,18,705193,9.13,1.276246360925307
mexico,15031,2013,chimalhuacan,junio,20.0,30,705193,9.13,2.83610302427846
mexico,15031,2014,chimalhuacan,junio,5.0,42,705193,9.13,0.709025756069615
mexico,15031,2015,chimalhuacan,junio,19.0,54,705193,9.13,2.694297873064537
mexico,15031,2016,chimalhuacan,junio,16.0,66,705193,9.13,2.2688824194227677
mexico,15031,2017,chimalhuacan,junio,15.0,78,705193,9.13,2.127077268208845
mexico,15031,2018,chimalhuacan,junio,11.0,90,705193,9.13,1.559856663353153
mexico,15031,2019,chimalhuacan,junio,13.0,102,705193,9.13,1.8434669657809988
mexico,15032,2011,donato guerra,junio,0.0,6,37436,7.02,0.0
mexico,15032,2012,donato guerra,junio,0.0,18,37436,7.02,0.0
mexico,15032,2013,donato guerra,junio,0.0,30,37436,7.02,0.0
mexico,15032,2014,donato guerra,junio,1.0,42,37436,7.02,2.671225558286142
mexico,15032,2015,donato guerra,junio,1.0,54,37436,7.02,2.671225558286142
mexico,15032,2016,donato guerra,junio,0.0,66,37436,7.02,0.0
mexico,15032,2017,donato guerra,junio,0.0,78,37436,7.02,0.0
mexico,15032,2018,donato guerra,junio,2.0,90,37436,7.02,5.342451116572284
mexico,15032,2019,donato guerra,junio,0.0,102,37436,7.02,0.0
mexico,15033,2011,ecatepec de morelos,junio,31.0,6,1645352,10.22,1.884095318205466
mexico,15033,2012,ecatepec de morelos,junio,44.0,18,1645352,10.22,2.6741998064851775
mexico,15033,2013,ecatepec de morelos,junio,48.0,30,1645352,10.22,2.917308879802012
mexico,15033,2014,ecatepec de morelos,junio,25.0,42,1645352,10.22,1.5194317082302145
mexico,15033,2015,ecatepec de morelos,junio,45.0,54,1645352,10.22,2.734977074814386
mexico,15033,2016,ecatepec de morelos,junio,37.0,66,1645352,10.22,2.2487589281807177
mexico,15033,2017,ecatepec de morelos,junio,45.0,78,1645352,10.22,2.734977074814386
mexico,15033,2018,ecatepec de morelos,junio,31.0,90,1645352,10.22,1.884095318205466
mexico,15033,2019,ecatepec de morelos,junio,62.0,102,1645352,10.22,3.768190636410932
mexico,15034,2011,ecatzingo,junio,0.0,6,10827,8.89,0.0
mexico,15034,2012,ecatzingo,junio,0.0,18,10827,8.89,0.0
mexico,15034,2013,ecatzingo,junio,0.0,30,10827,8.89,0.0
mexico,15034,2014,ecatzingo,junio,0.0,42,10827,8.89,0.0
mexico,15034,2015,ecatzingo,junio,0.0,54,10827,8.89,0.0
mexico,15034,2016,ecatzingo,junio,0.0,66,10827,8.89,0.0
mexico,15034,2017,ecatzingo,junio,1.0,78,10827,8.89,9.236168837166343
mexico,15034,2018,ecatzingo,junio,1.0,90,10827,8.89,9.236168837166343
mexico,15034,2019,ecatzingo,junio,0.0,102,10827,8.89,0.0
mexico,15035,2011,huehuetoca,junio,1.0,6,163244,9.98,0.6125799416823896
mexico,15035,2012,huehuetoca,junio,0.0,18,163244,9.98,0.0
mexico,15035,2013,huehuetoca,junio,2.0,30,163244,9.98,1.2251598833647792
mexico,15035,2014,huehuetoca,junio,0.0,42,163244,9.98,0.0
mexico,15035,2015,huehuetoca,junio,4.0,54,163244,9.98,2.4503197667295584
mexico,15035,2016,huehuetoca,junio,1.0,66,163244,9.98,0.6125799416823896
mexico,15035,2017,huehuetoca,junio,5.0,78,163244,9.98,3.062899708411948
mexico,15035,2018,huehuetoca,junio,3.0,90,163244,9.98,1.8377398250471686
mexico,15035,2019,huehuetoca,junio,9.0,102,163244,9.98,5.513219475141506
mexico,15036,2011,hueypoxtla,junio,0.0,6,46757,8.51,0.0
mexico,15036,2012,hueypoxtla,junio,0.0,18,46757,8.51,0.0
mexico,15036,2013,hueypoxtla,junio,0.0,30,46757,8.51,0.0
mexico,15036,2014,hueypoxtla,junio,0.0,42,46757,8.51,0.0
mexico,15036,2015,hueypoxtla,junio,0.0,54,46757,8.51,0.0
mexico,15036,2016,hueypoxtla,junio,2.0,66,46757,8.51,4.277434394849969
mexico,15036,2017,hueypoxtla,junio,1.0,78,46757,8.51,2.1387171974249846
mexico,15036,2018,hueypoxtla,junio,2.0,90,46757,8.51,4.277434394849969
mexico,15036,2019,hueypoxtla,junio,1.0,102,46757,8.51,2.1387171974249846
mexico,15037,2011,huixquilucan,junio,3.0,6,284965,11.23,1.0527608653694314
mexico,15037,2012,huixquilucan,junio,3.0,18,284965,11.23,1.0527608653694314
mexico,15037,2013,huixquilucan,junio,3.0,30,284965,11.23,1.0527608653694314
mexico,15037,2014,huixquilucan,junio,3.0,42,284965,11.23,1.0527608653694314
mexico,15037,2015,huixquilucan,junio,4.0,54,284965,11.23,1.4036811538259084
mexico,15037,2016,huixquilucan,junio,3.0,66,284965,11.23,1.0527608653694314
mexico,15037,2017,huixquilucan,junio,7.0,78,284965,11.23,2.4564420191953396
mexico,15037,2018,huixquilucan,junio,5.0,90,284965,11.23,1.7546014422823855
mexico,15037,2019,huixquilucan,junio,2.0,102,284965,11.23,0.7018405769129542
mexico,15038,2011,isidro fabela,junio,2.0,6,11929,9.06,16.765864699471877
mexico,15038,2012,isidro fabela,junio,0.0,18,11929,9.06,0.0
mexico,15038,2013,isidro fabela,junio,0.0,30,11929,9.06,0.0
