entidad,inegi,año,municipio,month,homicides,xmonth
mexico,15095,2014,tepotzotlan,julio,0.0,43
mexico,15096,2011,tequixquiac,julio,1.0,7
mexico,15096,2012,tequixquiac,julio,0.0,19
mexico,15096,2013,tequixquiac,julio,0.0,31
mexico,15096,2014,tequixquiac,julio,0.0,43
mexico,15097,2011,texcaltitlan,julio,0.0,7
mexico,15097,2012,texcaltitlan,julio,0.0,19
mexico,15097,2013,texcaltitlan,julio,0.0,31
mexico,15097,2014,texcaltitlan,julio,0.0,43
mexico,15098,2011,texcalyacac,julio,0.0,7
mexico,15098,2012,texcalyacac,julio,0.0,19
mexico,15098,2013,texcalyacac,julio,0.0,31
mexico,15098,2014,texcalyacac,julio,0.0,43
mexico,15099,2011,texcoco,julio,0.0,7
mexico,15099,2012,texcoco,julio,2.0,19
mexico,15099,2013,texcoco,julio,1.0,31
mexico,15099,2014,texcoco,julio,0.0,43
mexico,15100,2011,tezoyuca,julio,0.0,7
mexico,15100,2012,tezoyuca,julio,1.0,19
mexico,15100,2013,tezoyuca,julio,0.0,31
mexico,15100,2014,tezoyuca,julio,1.0,43
mexico,15101,2011,tianguistenco,julio,1.0,7
mexico,15101,2012,tianguistenco,julio,0.0,19
mexico,15101,2013,tianguistenco,julio,0.0,31
mexico,15101,2014,tianguistenco,julio,1.0,43
mexico,15102,2011,timilpan,julio,0.0,7
mexico,15102,2012,timilpan,julio,1.0,19
mexico,15102,2013,timilpan,julio,0.0,31
mexico,15102,2014,timilpan,julio,0.0,43
mexico,15103,2011,tlalmanalco,julio,1.0,7
mexico,15103,2012,tlalmanalco,julio,0.0,19
mexico,15103,2013,tlalmanalco,julio,1.0,31
mexico,15103,2014,tlalmanalco,julio,0.0,43
mexico,15104,2011,tlalnepantla de baz,julio,2.0,7
mexico,15104,2012,tlalnepantla de baz,julio,5.0,19
mexico,15104,2013,tlalnepantla de baz,julio,12.0,31
mexico,15104,2014,tlalnepantla de baz,julio,9.0,43
mexico,15105,2011,tlatlaya,julio,0.0,7
mexico,15105,2012,tlatlaya,julio,0.0,19
mexico,15105,2013,tlatlaya,julio,0.0,31
mexico,15105,2014,tlatlaya,julio,0.0,43
mexico,15106,2011,toluca,julio,1.0,7
mexico,15106,2012,toluca,julio,14.0,19
mexico,15106,2013,toluca,julio,7.0,31
mexico,15106,2014,toluca,julio,6.0,43
mexico,15107,2011,tonatico,julio,0.0,7
mexico,15107,2012,tonatico,julio,0.0,19
mexico,15107,2013,tonatico,julio,0.0,31
mexico,15107,2014,tonatico,julio,0.0,43
mexico,15108,2011,tultepec,julio,2.0,7
mexico,15108,2012,tultepec,julio,2.0,19
mexico,15108,2013,tultepec,julio,2.0,31
mexico,15108,2014,tultepec,julio,3.0,43
mexico,15109,2011,tultitlan,julio,3.0,7
mexico,15109,2012,tultitlan,julio,6.0,19
mexico,15109,2013,tultitlan,julio,4.0,31
mexico,15109,2014,tultitlan,julio,3.0,43
mexico,15110,2011,valle de bravo,julio,0.0,7
mexico,15110,2012,valle de bravo,julio,1.0,19
mexico,15110,2013,valle de bravo,julio,0.0,31
mexico,15110,2014,valle de bravo,julio,0.0,43
mexico,15111,2011,villa de allende,julio,0.0,7
mexico,15111,2012,villa de allende,julio,1.0,19
mexico,15111,2013,villa de allende,julio,0.0,31
mexico,15111,2014,villa de allende,julio,0.0,43
mexico,15112,2011,villa del carbon,julio,0.0,7
mexico,15112,2012,villa del carbon,julio,0.0,19
mexico,15112,2013,villa del carbon,julio,0.0,31
mexico,15112,2014,villa del carbon,julio,1.0,43
mexico,15113,2011,villa guerrero,julio,0.0,7
mexico,15113,2012,villa guerrero,julio,0.0,19
mexico,15113,2013,villa guerrero,julio,0.0,31
mexico,15113,2014,villa guerrero,julio,0.0,43
mexico,15114,2011,villa victoria,julio,0.0,7
mexico,15114,2012,villa victoria,julio,0.0,19
mexico,15114,2013,villa victoria,julio,1.0,31
mexico,15114,2014,villa victoria,julio,0.0,43
mexico,15115,2011,xonacatlan,julio,0.0,7
mexico,15115,2012,xonacatlan,julio,0.0,19
mexico,15115,2013,xonacatlan,julio,0.0,31
mexico,15115,2014,xonacatlan,julio,1.0,43
mexico,15116,2011,zacazonapan,julio,0.0,7
mexico,15116,2012,zacazonapan,julio,0.0,19
mexico,15116,2013,zacazonapan,julio,0.0,31
mexico,15116,2014,zacazonapan,julio,0.0,43
mexico,15117,2011,zacualpan,julio,0.0,7
mexico,15117,2012,zacualpan,julio,0.0,19
mexico,15117,2013,zacualpan,julio,0.0,31
mexico,15117,2014,zacualpan,julio,1.0,43
mexico,15118,2011,zinacantepec,julio,0.0,7
mexico,15118,2012,zinacantepec,julio,1.0,19
mexico,15118,2013,zinacantepec,julio,1.0,31
mexico,15118,2014,zinacantepec,julio,4.0,43
mexico,15119,2011,zumpahuacan,julio,0.0,7
mexico,15119,2012,zumpahuacan,julio,0.0,19
mexico,15119,2013,zumpahuacan,julio,0.0,31
mexico,15119,2014,zumpahuacan,julio,0.0,43
mexico,15120,2011,zumpango,julio,1.0,7
mexico,15120,2012,zumpango,julio,1.0,19
mexico,15120,2013,zumpango,julio,1.0,31
mexico,15120,2014,zumpango,julio,1.0,43
mexico,15121,2011,cuautitlan izcalli,julio,7.0,7
mexico,15121,2012,cuautitlan izcalli,julio,7.0,19
mexico,15121,2013,cuautitlan izcalli,julio,9.0,31
mexico,15121,2014,cuautitlan izcalli,julio,4.0,43
mexico,15122,2011,valle de chalco solidaridad,julio,8.0,7
mexico,15122,2012,valle de chalco solidaridad,julio,4.0,19
mexico,15122,2013,valle de chalco solidaridad,julio,6.0,31
mexico,15122,2014,valle de chalco solidaridad,julio,10.0,43
mexico,15123,2011,luvianos,julio,1.0,7
mexico,15123,2012,luvianos,julio,0.0,19
mexico,15123,2013,luvianos,julio,0.0,31
mexico,15123,2014,luvianos,julio,0.0,43
mexico,15124,2011,san jose del rincon,julio,0.0,7
mexico,15124,2012,san jose del rincon,julio,1.0,19
mexico,15124,2013,san jose del rincon,julio,0.0,31
mexico,15124,2014,san jose del rincon,julio,1.0,43
mexico,15125,2011,tonanitla,julio,0.0,7
mexico,15125,2012,tonanitla,julio,0.0,19
mexico,15125,2013,tonanitla,julio,1.0,31
mexico,15125,2014,tonanitla,julio,0.0,43
morelos,17001,2011,amacuzac,julio,0.0,7
morelos,17001,2012,amacuzac,julio,1.0,19
morelos,17001,2013,amacuzac,julio,1.0,31
morelos,17001,2014,amacuzac,julio,1.0,43
morelos,17002,2011,atlatlahucan,julio,0.0,7
morelos,17002,2012,atlatlahucan,julio,2.0,19
morelos,17002,2013,atlatlahucan,julio,0.0,31
morelos,17002,2014,atlatlahucan,julio,0.0,43
morelos,17003,2011,axochiapan,julio,0.0,7
morelos,17003,2012,axochiapan,julio,2.0,19
morelos,17003,2013,axochiapan,julio,0.0,31
morelos,17003,2014,axochiapan,julio,0.0,43
morelos,17004,2011,ayala,julio,1.0,7
morelos,17004,2012,ayala,julio,0.0,19
morelos,17004,2013,ayala,julio,0.0,31
morelos,17004,2014,ayala,julio,1.0,43
morelos,17005,2011,coatlan del rio,julio,0.0,7
morelos,17005,2012,coatlan del rio,julio,0.0,19
morelos,17005,2013,coatlan del rio,julio,0.0,31
morelos,17005,2014,coatlan del rio,julio,0.0,43
morelos,17006,2011,cuautla,julio,1.0,7
morelos,17006,2012,cuautla,julio,12.0,19
morelos,17006,2013,cuautla,julio,6.0,31
morelos,17006,2014,cuautla,julio,4.0,43
morelos,17007,2011,cuernavaca,julio,17.0,7
morelos,17007,2012,cuernavaca,julio,47.0,19
morelos,17007,2013,cuernavaca,julio,3.0,31
morelos,17007,2014,cuernavaca,julio,5.0,43
morelos,17008,2011,emiliano zapata,julio,1.0,7
morelos,17008,2012,emiliano zapata,julio,0.0,19
morelos,17008,2013,emiliano zapata,julio,3.0,31
morelos,17008,2014,emiliano zapata,julio,0.0,43
morelos,17009,2011,huitzilac,julio,0.0,7
morelos,17009,2012,huitzilac,julio,2.0,19
morelos,17009,2013,huitzilac,julio,0.0,31
morelos,17009,2014,huitzilac,julio,1.0,43
morelos,17010,2011,jantetelco,julio,0.0,7
morelos,17010,2012,jantetelco,julio,0.0,19
morelos,17010,2013,jantetelco,julio,0.0,31
morelos,17010,2014,jantetelco,julio,0.0,43
morelos,17011,2011,jiutepec,julio,0.0,7
morelos,17011,2012,jiutepec,julio,2.0,19
morelos,17011,2013,jiutepec,julio,8.0,31
morelos,17011,2014,jiutepec,julio,3.0,43
morelos,17012,2011,jojutla,julio,2.0,7
morelos,17012,2012,jojutla,julio,7.0,19
morelos,17012,2013,jojutla,julio,4.0,31
morelos,17012,2014,jojutla,julio,0.0,43
morelos,17013,2011,jonacatepec,julio,0.0,7
morelos,17013,2012,jonacatepec,julio,3.0,19
morelos,17013,2013,jonacatepec,julio,0.0,31
morelos,17013,2014,jonacatepec,julio,0.0,43
morelos,17014,2011,mazatepec,julio,0.0,7
morelos,17014,2012,mazatepec,julio,0.0,19
morelos,17014,2013,mazatepec,julio,0.0,31
morelos,17014,2014,mazatepec,julio,0.0,43
morelos,17015,2011,miacatlan,julio,1.0,7
morelos,17015,2012,miacatlan,julio,0.0,19
morelos,17015,2013,miacatlan,julio,1.0,31
morelos,17015,2014,miacatlan,julio,0.0,43
morelos,17016,2011,ocuituco,julio,0.0,7
morelos,17016,2012,ocuituco,julio,0.0,19
morelos,17016,2013,ocuituco,julio,1.0,31
morelos,17016,2014,ocuituco,julio,0.0,43
morelos,17017,2011,puente de ixtla,julio,3.0,7
morelos,17017,2012,puente de ixtla,julio,16.0,19
morelos,17017,2013,puente de ixtla,julio,3.0,31
morelos,17017,2014,puente de ixtla,julio,5.0,43
morelos,17018,2011,temixco,julio,2.0,7
morelos,17018,2012,temixco,julio,3.0,19
morelos,17018,2013,temixco,julio,4.0,31
morelos,17018,2014,temixco,julio,2.0,43
morelos,17019,2011,tepalcingo,julio,0.0,7
morelos,17019,2012,tepalcingo,julio,0.0,19
morelos,17019,2013,tepalcingo,julio,0.0,31
morelos,17019,2014,tepalcingo,julio,0.0,43
morelos,17020,2011,tepoztlan,julio,0.0,7
morelos,17020,2012,tepoztlan,julio,1.0,19
morelos,17020,2013,tepoztlan,julio,1.0,31
morelos,17020,2014,tepoztlan,julio,1.0,43
morelos,17021,2011,tetecala,julio,0.0,7
morelos,17021,2012,tetecala,julio,0.0,19
morelos,17021,2013,tetecala,julio,0.0,31
morelos,17021,2014,tetecala,julio,1.0,43
morelos,17022,2011,tetela del volcan,julio,0.0,7
morelos,17022,2012,tetela del volcan,julio,0.0,19
morelos,17022,2013,tetela del volcan,julio,0.0,31
morelos,17022,2014,tetela del volcan,julio,0.0,43
morelos,17023,2011,tlalnepantla,julio,0.0,7
morelos,17023,2012,tlalnepantla,julio,0.0,19
morelos,17023,2013,tlalnepantla,julio,0.0,31
morelos,17023,2014,tlalnepantla,julio,0.0,43
morelos,17024,2011,tlaltizapan,julio,0.0,7
morelos,17024,2012,tlaltizapan,julio,2.0,19
morelos,17024,2013,tlaltizapan,julio,2.0,31
morelos,17024,2014,tlaltizapan,julio,1.0,43
morelos,17025,2011,tlaquiltenango,julio,0.0,7
morelos,17025,2012,tlaquiltenango,julio,1.0,19
morelos,17025,2013,tlaquiltenango,julio,0.0,31
morelos,17025,2014,tlaquiltenango,julio,0.0,43
morelos,17026,2011,tlayacapan,julio,0.0,7
morelos,17026,2012,tlayacapan,julio,0.0,19
morelos,17026,2013,tlayacapan,julio,1.0,31
morelos,17026,2014,tlayacapan,julio,0.0,43
morelos,17027,2011,totolapan,julio,0.0,7
morelos,17027,2012,totolapan,julio,0.0,19
morelos,17027,2013,totolapan,julio,0.0,31
morelos,17027,2014,totolapan,julio,0.0,43
morelos,17028,2011,xochitepec,julio,0.0,7
morelos,17028,2012,xochitepec,julio,2.0,19
morelos,17028,2013,xochitepec,julio,2.0,31
morelos,17028,2014,xochitepec,julio,3.0,43
morelos,17029,2011,yautepec,julio,2.0,7
morelos,17029,2012,yautepec,julio,3.0,19
morelos,17029,2013,yautepec,julio,4.0,31
morelos,17029,2014,yautepec,julio,4.0,43
morelos,17030,2011,yecapixtla,julio,1.0,7
morelos,17030,2012,yecapixtla,julio,2.0,19
morelos,17030,2013,yecapixtla,julio,3.0,31
morelos,17030,2014,yecapixtla,julio,0.0,43
morelos,17031,2011,zacatepec,julio,0.0,7
morelos,17031,2012,zacatepec,julio,2.0,19
morelos,17031,2013,zacatepec,julio,2.0,31
morelos,17031,2014,zacatepec,julio,0.0,43
morelos,17032,2011,zacualpan,julio,0.0,7
morelos,17032,2012,zacualpan,julio,0.0,19
morelos,17032,2013,zacualpan,julio,0.0,31
morelos,17032,2014,zacualpan,julio,0.0,43
morelos,17033,2011,temoac,julio,0.0,7
morelos,17033,2012,temoac,julio,0.0,19
morelos,17033,2013,temoac,julio,0.0,31
morelos,17033,2014,temoac,julio,1.0,43
nayarit,18001,2011,acaponeta,julio,0.0,7
nayarit,18001,2012,acaponeta,julio,1.0,19
nayarit,18001,2013,acaponeta,julio,0.0,31
nayarit,18001,2014,acaponeta,julio,0.0,43
nayarit,18002,2011,ahuacatlan,julio,2.0,7
nayarit,18002,2012,ahuacatlan,julio,0.0,19
nayarit,18002,2013,ahuacatlan,julio,0.0,31
nayarit,18002,2014,ahuacatlan,julio,0.0,43
nayarit,18003,2011,amatlan de canas,julio,0.0,7
nayarit,18003,2012,amatlan de canas,julio,1.0,19
nayarit,18003,2013,amatlan de canas,julio,0.0,31
nayarit,18003,2014,amatlan de canas,julio,0.0,43
nayarit,18004,2011,compostela,julio,1.0,7
nayarit,18004,2012,compostela,julio,2.0,19
nayarit,18004,2013,compostela,julio,0.0,31
nayarit,18004,2014,compostela,julio,0.0,43
nayarit,18005,2011,huajicori,julio,1.0,7
nayarit,18005,2012,huajicori,julio,1.0,19
nayarit,18005,2013,huajicori,julio,1.0,31
nayarit,18005,2014,huajicori,julio,0.0,43
nayarit,18006,2011,ixtlan del rio,julio,1.0,7
nayarit,18006,2012,ixtlan del rio,julio,0.0,19
nayarit,18006,2013,ixtlan del rio,julio,0.0,31
nayarit,18006,2014,ixtlan del rio,julio,0.0,43
nayarit,18007,2011,jala,julio,0.0,7
nayarit,18007,2012,jala,julio,1.0,19
nayarit,18007,2013,jala,julio,0.0,31
nayarit,18007,2014,jala,julio,0.0,43
nayarit,18008,2011,xalisco,julio,5.0,7
nayarit,18008,2012,xalisco,julio,1.0,19
nayarit,18008,2013,xalisco,julio,1.0,31
nayarit,18008,2014,xalisco,julio,0.0,43
nayarit,18009,2011,del nayar,julio,6.0,7
nayarit,18009,2012,del nayar,julio,6.0,19
nayarit,18009,2013,del nayar,julio,2.0,31
nayarit,18009,2014,del nayar,julio,3.0,43
nayarit,18010,2011,rosamorada,julio,1.0,7
nayarit,18010,2012,rosamorada,julio,1.0,19
nayarit,18010,2013,rosamorada,julio,0.0,31
nayarit,18010,2014,rosamorada,julio,0.0,43
nayarit,18011,2011,ruiz,julio,1.0,7
nayarit,18011,2012,ruiz,julio,1.0,19
nayarit,18011,2013,ruiz,julio,1.0,31
nayarit,18011,2014,ruiz,julio,2.0,43
nayarit,18012,2011,san blas,julio,0.0,7
nayarit,18012,2012,san blas,julio,0.0,19
nayarit,18012,2013,san blas,julio,0.0,31
nayarit,18012,2014,san blas,julio,0.0,43
nayarit,18013,2011,san pedro lagunillas,julio,0.0,7
nayarit,18013,2012,san pedro lagunillas,julio,0.0,19
nayarit,18013,2013,san pedro lagunillas,julio,1.0,31
nayarit,18013,2014,san pedro lagunillas,julio,0.0,43
nayarit,18014,2011,santa maria del oro,julio,1.0,7
nayarit,18014,2012,santa maria del oro,julio,0.0,19
nayarit,18014,2013,santa maria del oro,julio,0.0,31
nayarit,18014,2014,santa maria del oro,julio,0.0,43
nayarit,18015,2011,santiago ixcuintla,julio,2.0,7
nayarit,18015,2012,santiago ixcuintla,julio,1.0,19
nayarit,18015,2013,santiago ixcuintla,julio,0.0,31
nayarit,18015,2014,santiago ixcuintla,julio,1.0,43
nayarit,18016,2011,tecuala,julio,0.0,7
nayarit,18016,2012,tecuala,julio,0.0,19
nayarit,18016,2013,tecuala,julio,2.0,31
nayarit,18016,2014,tecuala,julio,1.0,43
nayarit,18017,2011,tepic,julio,10.0,7
nayarit,18017,2012,tepic,julio,7.0,19
nayarit,18017,2013,tepic,julio,4.0,31
nayarit,18017,2014,tepic,julio,2.0,43
nayarit,18018,2011,tuxpan,julio,0.0,7
nayarit,18018,2012,tuxpan,julio,0.0,19
nayarit,18018,2013,tuxpan,julio,0.0,31
nayarit,18018,2014,tuxpan,julio,0.0,43
nayarit,18019,2011,la yesca,julio,1.0,7
nayarit,18019,2012,la yesca,julio,0.0,19
nayarit,18019,2013,la yesca,julio,0.0,31
nayarit,18019,2014,la yesca,julio,0.0,43
nayarit,18020,2011,bahia de banderas,julio,1.0,7
nayarit,18020,2012,bahia de banderas,julio,2.0,19
nayarit,18020,2013,bahia de banderas,julio,0.0,31
nayarit,18020,2014,bahia de banderas,julio,0.0,43
jalisco,14023,2015,zapotlan el grande,julio,1.0,55
jalisco,14023,2016,zapotlan el grande,julio,1.0,67
jalisco,14023,2017,zapotlan el grande,julio,0.0,79
jalisco,14023,2018,zapotlan el grande,julio,1.0,91
jalisco,14023,2019,zapotlan el grande,julio,1.0,103
jalisco,14039,2015,guadalajara,julio,10.0,55
jalisco,14039,2016,guadalajara,julio,15.0,67
jalisco,14039,2017,guadalajara,julio,18.0,79
jalisco,14039,2018,guadalajara,julio,33.0,91
jalisco,14039,2019,guadalajara,julio,28.0,103
jalisco,14053,2015,lagos de moreno,julio,3.0,55
jalisco,14053,2016,lagos de moreno,julio,1.0,67
jalisco,14053,2017,lagos de moreno,julio,5.0,79
jalisco,14053,2018,lagos de moreno,julio,9.0,91
jalisco,14053,2019,lagos de moreno,julio,9.0,103
jalisco,14063,2015,ocotlan,julio,2.0,55
jalisco,14063,2016,ocotlan,julio,1.0,67
jalisco,14063,2017,ocotlan,julio,0.0,79
jalisco,14063,2018,ocotlan,julio,1.0,91
jalisco,14063,2019,ocotlan,julio,1.0,103
jalisco,14067,2015,puerto vallarta,julio,2.0,55
jalisco,14067,2016,puerto vallarta,julio,1.0,67
jalisco,14067,2017,puerto vallarta,julio,2.0,79
jalisco,14067,2018,puerto vallarta,julio,2.0,91
jalisco,14067,2019,puerto vallarta,julio,4.0,103
jalisco,14070,2015,el salto,julio,3.0,55
jalisco,14070,2016,el salto,julio,5.0,67
jalisco,14070,2017,el salto,julio,4.0,79
jalisco,14070,2018,el salto,julio,5.0,91
jalisco,14070,2019,el salto,julio,8.0,103
jalisco,14093,2015,tepatitlan de morelos,julio,3.0,55
jalisco,14093,2016,tepatitlan de morelos,julio,0.0,67
jalisco,14093,2017,tepatitlan de morelos,julio,0.0,79
jalisco,14093,2018,tepatitlan de morelos,julio,0.0,91
jalisco,14093,2019,tepatitlan de morelos,julio,0.0,103
jalisco,14097,2015,tlajomulco de zuniga,julio,8.0,55
jalisco,14097,2016,tlajomulco de zuniga,julio,17.0,67
jalisco,14097,2017,tlajomulco de zuniga,julio,15.0,79
jalisco,14097,2018,tlajomulco de zuniga,julio,18.0,91
jalisco,14097,2019,tlajomulco de zuniga,julio,16.0,103
jalisco,14098,2015,tlaquepaque,julio,13.0,55
jalisco,14098,2016,tlaquepaque,julio,7.0,67
jalisco,14098,2017,tlaquepaque,julio,13.0,79
jalisco,14098,2018,tlaquepaque,julio,34.0,91
jalisco,14098,2019,tlaquepaque,julio,23.0,103
jalisco,14101,2015,tonala,julio,2.0,55
jalisco,14101,2016,tonala,julio,8.0,67
jalisco,14101,2017,tonala,julio,8.0,79
jalisco,14101,2018,tonala,julio,8.0,91
jalisco,14101,2019,tonala,julio,13.0,103
jalisco,14120,2015,zapopan,julio,11.0,55
jalisco,14120,2016,zapopan,julio,11.0,67
jalisco,14120,2017,zapopan,julio,18.0,79
jalisco,14120,2018,zapopan,julio,17.0,91
jalisco,14120,2019,zapopan,julio,27.0,103
mexico,15001,2015,acambay,julio,0.0,55
mexico,15001,2016,acambay,julio,0.0,67
mexico,15001,2017,acambay,julio,1.0,79
mexico,15001,2018,acambay,julio,0.0,91
mexico,15001,2019,acambay,julio,0.0,103
mexico,15002,2015,acolman,julio,1.0,55
mexico,15002,2016,acolman,julio,1.0,67
mexico,15002,2017,acolman,julio,1.0,79
mexico,15002,2018,acolman,julio,3.0,91
mexico,15002,2019,acolman,julio,3.0,103
mexico,15003,2015,aculco,julio,0.0,55
mexico,15003,2016,aculco,julio,0.0,67
mexico,15003,2017,aculco,julio,0.0,79
mexico,15003,2018,aculco,julio,0.0,91
mexico,15003,2019,aculco,julio,4.0,103
mexico,15004,2015,almoloya de alquisiras,julio,1.0,55
mexico,15004,2016,almoloya de alquisiras,julio,0.0,67
mexico,15004,2017,almoloya de alquisiras,julio,0.0,79
mexico,15004,2018,almoloya de alquisiras,julio,0.0,91
mexico,15004,2019,almoloya de alquisiras,julio,0.0,103
mexico,15005,2015,almoloya de juarez,julio,1.0,55
mexico,15005,2016,almoloya de juarez,julio,2.0,67
mexico,15005,2017,almoloya de juarez,julio,0.0,79
mexico,15005,2018,almoloya de juarez,julio,1.0,91
mexico,15005,2019,almoloya de juarez,julio,0.0,103
mexico,15006,2015,almoloya del rio,julio,0.0,55
mexico,15006,2016,almoloya del rio,julio,0.0,67
mexico,15006,2017,almoloya del rio,julio,0.0,79
mexico,15006,2018,almoloya del rio,julio,0.0,91
mexico,15006,2019,almoloya del rio,julio,0.0,103
mexico,15007,2015,amanalco,julio,0.0,55
mexico,15007,2016,amanalco,julio,1.0,67
mexico,15007,2017,amanalco,julio,0.0,79
mexico,15007,2018,amanalco,julio,0.0,91
mexico,15007,2019,amanalco,julio,0.0,103
mexico,15008,2015,amatepec,julio,0.0,55
mexico,15008,2016,amatepec,julio,0.0,67
mexico,15008,2017,amatepec,julio,0.0,79
mexico,15008,2018,amatepec,julio,0.0,91
mexico,15008,2019,amatepec,julio,0.0,103
mexico,15009,2015,amecameca,julio,1.0,55
mexico,15009,2016,amecameca,julio,0.0,67
mexico,15009,2017,amecameca,julio,0.0,79
mexico,15009,2018,amecameca,julio,0.0,91
mexico,15009,2019,amecameca,julio,2.0,103
mexico,15010,2015,apaxco,julio,0.0,55
mexico,15010,2016,apaxco,julio,0.0,67
mexico,15010,2017,apaxco,julio,0.0,79
mexico,15010,2018,apaxco,julio,2.0,91
mexico,15010,2019,apaxco,julio,1.0,103
mexico,15011,2015,atenco,julio,1.0,55
mexico,15011,2016,atenco,julio,1.0,67
mexico,15011,2017,atenco,julio,2.0,79
mexico,15011,2018,atenco,julio,1.0,91
mexico,15011,2019,atenco,julio,0.0,103
mexico,15012,2015,atizapan,julio,0.0,55
mexico,15012,2016,atizapan,julio,0.0,67
mexico,15012,2017,atizapan,julio,0.0,79
mexico,15012,2018,atizapan,julio,0.0,91
mexico,15012,2019,atizapan,julio,0.0,103
mexico,15013,2015,atizapan de zaragoza,julio,4.0,55
mexico,15013,2016,atizapan de zaragoza,julio,6.0,67
mexico,15013,2017,atizapan de zaragoza,julio,3.0,79
mexico,15013,2018,atizapan de zaragoza,julio,5.0,91
mexico,15013,2019,atizapan de zaragoza,julio,9.0,103
mexico,15014,2015,atlacomulco,julio,0.0,55
mexico,15014,2016,atlacomulco,julio,0.0,67
mexico,15014,2017,atlacomulco,julio,0.0,79
mexico,15014,2018,atlacomulco,julio,0.0,91
mexico,15014,2019,atlacomulco,julio,2.0,103
mexico,15015,2015,atlautla,julio,0.0,55
mexico,15015,2016,atlautla,julio,0.0,67
mexico,15015,2017,atlautla,julio,0.0,79
mexico,15015,2018,atlautla,julio,0.0,91
mexico,15015,2019,atlautla,julio,0.0,103
mexico,15016,2015,axapusco,julio,1.0,55
mexico,15016,2016,axapusco,julio,1.0,67
mexico,15016,2017,axapusco,julio,1.0,79
mexico,15016,2018,axapusco,julio,0.0,91
mexico,15016,2019,axapusco,julio,1.0,103
mexico,15017,2015,ayapango,julio,0.0,55
mexico,15017,2016,ayapango,julio,0.0,67
mexico,15017,2017,ayapango,julio,0.0,79
mexico,15017,2018,ayapango,julio,0.0,91
mexico,15017,2019,ayapango,julio,0.0,103
mexico,15018,2015,calimaya,julio,0.0,55
mexico,15018,2016,calimaya,julio,0.0,67
mexico,15018,2017,calimaya,julio,0.0,79
